iso3,Year,Month,Country,Audience_Type,FB_all,FB_age_18_plus_men,FB_age_18_plus_women,FB_age_18_plus_ratio,FB_age_14_15_men,FB_age_14_15_women,FB_age_14_15_ratio,FB_age_15_16_men,FB_age_15_16_women,FB_age_15_16_ratio,FB_age_16_17_men,FB_age_16_17_women,FB_age_16_17_ratio,FB_age_17_18_men,FB_age_17_18_women,FB_age_17_18_ratio,FB_age_18_19_men,FB_age_18_19_women,FB_age_18_19_ratio,FB_age_13_14_men,FB_age_13_14_women,FB_age_13_14_ratio,FB_age_15_19_men,FB_age_15_19_women,FB_age_15_19_ratio,FB_age_20_24_men,FB_age_20_24_women,FB_age_20_24_ratio,FB_age_25_29_men,FB_age_25_29_women,FB_age_25_29_ratio,FB_age_30_34_men,FB_age_30_34_women,FB_age_30_34_ratio,FB_age_35_39_men,FB_age_35_39_women,FB_age_35_39_ratio,FB_age_40_44_men,FB_age_40_44_women,FB_age_40_44_ratio,FB_age_45_49_men,FB_age_45_49_women,FB_age_45_49_ratio,FB_age_50_54_men,FB_age_50_54_women,FB_age_50_54_ratio,FB_age_55_59_men,FB_age_55_59_women,FB_age_55_59_ratio,FB_age_60_64_men,FB_age_60_64_women,FB_age_60_64_ratio,FB_age_18_23_men,FB_age_18_23_women,FB_age_18_23_ratio,FB_age_20_plus_men,FB_age_20_plus_women,FB_age_20_plus_ratio,FB_age_20_64_men,FB_age_20_64_women,FB_age_20_64_ratio,FB_age_21_plus_men,FB_age_21_plus_women,FB_age_21_plus_ratio,FB_age_25_plus_men,FB_age_25_plus_women,FB_age_25_plus_ratio,FB_age_25_49_men,FB_age_25_49_women,FB_age_25_49_ratio,FB_age_25_64_men,FB_age_25_64_women,FB_age_25_64_ratio,FB_age_50_plus_men,FB_age_50_plus_women,FB_age_50_plus_ratio,FB_age_60_plus_men,FB_age_60_plus_women,FB_age_60_plus_ratio,FB_age_65_plus_men,FB_age_65_plus_women,FB_age_65_plus_ratio,FB_android_device_users_women,FB_android_device_users_men,FB_android_device_users_ratio,FB_iOS_device_users_women,FB_iOS_device_users_men,FB_iOS_device_users_ratio,FB_mobile_device_users_women,FB_mobile_device_users_men,FB_mobile_device_users_ratio
QAT,2025,1,QA,mau_upper,2600000.0,1900000.0,697251.724137931,0.3669745916515426,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,7046.428571428572,4170.37037037037,0.5918417150044114,20213.793103448275,10608.695652173914,0.5248245887291769,1000.0,1000.0,1.0,20242.85714285714,10581.481481481482,0.5227266786899815,207693.3333333333,67904.0,0.3269435706490338,404888.8888888889,137021.42857142858,0.33841735925984,410273.3333333333,153030.0,0.3729952389463934,354236.6666666667,133077.77777777778,0.3756747685947562,240992.59259259255,87913.33333333333,0.3647968279338538,137770.0,49503.333333333336,0.3593186712153106,77276.66666666667,23650.0,0.3060432213259716,41000.0,11870.0,0.2895121951219512,17500.0,6063.333333333333,0.3464761904761904,147755.55555555556,51260.0,0.3469243495262445,1900000.0,687453.3333333334,0.3618175438596491,1900000.0,679014.2857142857,0.357375939849624,1900000.0,679066.6666666666,0.3574035087719298,1700000.0,619896.6666666666,0.3646450980392157,1573333.3333333333,564760.0,0.3589576271186441,1700000.0,609333.3333333334,0.3584313725490196,160316.66666666666,54856.66666666666,0.3421769414700072,43437.5,18506.666666666668,0.426052757793765,26223.33333333333,12356.666666666666,0.4712088470827507,,,,157566.66666666666,283583.3333333333,0.5556273875991772,,,
REU,2025,1,RE,mau_upper,587646.6666666666,278060.0,298736.6666666667,1.0743604497830206,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,2620.0,3133.333333333333,1.1959287531806615,7103.333333333333,8006.666666666667,1.1271703425621775,1000.0,1000.0,1.0,7103.333333333333,8006.666666666667,1.1271703425621775,35313.333333333336,36023.333333333336,1.0201057202189918,37966.66666666666,37330.0,0.9832309043020194,36034.48275862069,38026.66666666666,1.0552854864433812,31633.33333333333,35034.48275862069,1.1075178954253115,28651.72413793104,31334.48275862069,1.093633409555903,24358.62068965517,26103.33333333333,1.071626085315213,21696.666666666668,23320.0,1.0748194807190043,18983.33333333333,21723.33333333333,1.1443371378402107,14233.333333333334,16863.333333333332,1.1847775175644026,29924.13793103448,32300.0,1.0793961742336944,270506.6666666667,291641.3793103448,1.0781300989883609,249800.0,267270.0,1.0699359487590072,266080.0,285876.6666666667,1.074401182601724,233613.3333333333,255930.0,1.0955282232749273,157763.33333333334,167246.66666666666,1.0601111369350713,213806.66666666663,231780.0,1.0840634841445542,75923.33333333333,85830.0,1.130482504280634,34510.0,40183.333333333336,1.1643967932000387,20033.33333333333,23033.33333333333,1.1497504159733778,,,,40246.66666666666,34603.333333333336,1.1630864078605143,,,
ROU,2025,1,RO,mau_upper,10953333.333333334,5446666.666666667,5546666.666666667,1.018359853121175,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,39160.0,44583.333333333336,1.1384916581545796,104843.33333333331,116662.06896551725,1.1127275836853456,1000.0,1000.0,1.0,104843.33333333331,116636.66666666669,1.1124852955203002,587593.3333333334,576448.275862069,0.9810327026550149,591286.6666666666,527937.9310344828,0.8928629052481303,572472.4137931034,530213.3333333334,0.9261814553128096,621534.4827586206,605282.7586206896,0.97385225665067,548657.1428571428,538680.7692307692,0.9818167433774372,574943.3333333334,564820.6896551724,0.9823936671819932,503972.4137931034,530570.0,1.0527758771689748,432340.0,493764.28571428574,1.1420740290379927,266883.3333333333,345973.3333333333,1.2963467182913884,467103.3333333333,480727.5862068966,1.0291675351069285,5290000.0,5443333.333333333,1.0289855072463767,4746666.666666667,4710000.0,0.9922752808988764,5217241.379310345,5346666.666666667,1.024807226261291,4660000.0,4846666.666666667,1.040057224606581,2900000.0,2800000.0,0.9655172413793104,4146666.6666666665,4100000.0,0.9887459807073956,1700000.0,2070000.0,1.2176470588235293,778843.3333333334,1100000.0,1.4123507936983477,513656.6666666667,737441.3793103448,1.4356698299973616,,,,673510.0,556003.3333333334,1.2113416586231496,,,
SRB,2025,1,RS,mau_upper,3400000.0,1700000.0,1700000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,10290.0,10303.333333333334,1.001295756397797,24541.379310344822,25014.81481481481,1.0192913160455666,1000.0,1000.0,1.0,24592.85714285714,25069.23076923077,1.0193704059518758,127470.37037037036,131513.7931034483,1.031720490976292,206476.92307692303,192837.03703703705,0.933939900708398,209562.96296296292,196123.3333333333,0.9358682973383764,195772.41379310345,191253.3333333333,0.9769166637310508,196651.72413793104,190720.6896551724,0.9698399060127304,181396.2962962963,180307.14285714287,0.993995723940392,154931.0344827586,153396.55172413794,0.990095704429112,124868.96551724138,128531.03448275862,1.029327294819397,99817.24137931036,111426.08695652174,1.11630100588632,104009.52380952382,110910.0,1.0663446570826849,1700000.0,1675862.0689655172,0.9858012170385396,1500000.0,1500000.0,1.0,1640000.0,1600000.0,0.975609756097561,1533333.3333333333,1500000.0,0.9782608695652174,986792.3076923076,954716.6666666666,0.9674950435105716,1400000.0,1300000.0,0.9285714285714286,555848.1481481482,587036.6666666666,1.0561097821813843,267120.6896551724,305291.3043478261,1.1428965114680123,167182.75862068965,190070.0,1.1368995317946498,,,,230596.2962962963,195237.03703703705,1.1811093827066812,,,
RWA,2025,1,RW,mau_upper,1500000.0,903062.5,559766.6666666666,0.6198537384363393,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,49691.30434782609,40562.5,0.8162897016361886,114108.33333333331,91841.66666666669,0.8048637990213978,1000.0,1000.0,1.0,114345.83333333331,91970.83333333331,0.804321684946981,312776.6666666667,228033.3333333333,0.7290612044803001,174910.0,103943.33333333331,0.594267528062051,112729.62962962964,54620.0,0.4845221276735552,70774.07407407407,30540.0,0.4315139463080224,39029.62962962963,15366.666666666666,0.3937179730499145,19380.0,6936.666666666667,0.3579291365669075,11070.833333333334,3943.3333333333335,0.3561911930748965,5750.0,2266.6666666666665,0.3942028985507246,3630.0,1700.0,0.4683195592286501,358354.1666666667,271820.8333333333,0.7585256671123771,788516.6666666666,466503.7037037037,0.5916218685342145,766475.0,458245.8333333333,0.5978614218772084,715170.3703703703,414177.77777777775,0.5791316236483407,459276.6666666667,233103.4482758621,0.5075447223732871,419785.7142857143,212730.0,0.5067585502807556,438780.0,221600.0,0.5050366926477962,41406.66666666666,20503.703703703704,0.4951788046297787,24225.925925925927,14381.481481481482,0.593640116190185,20403.703703703704,12795.833333333334,0.6271328734797604,,,,20682.14285714286,29665.217391304348,0.6971849416888256,,,
SAU,2025,1,SA,mau_upper,18150000.0,13837037.037037035,4243333.333333333,0.3066648822269807,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,83971.42857142857,48017.857142857145,0.5718356583872066,215885.1851851852,116140.74074074074,0.537974574962686,1000.0,1000.0,1.0,216542.3076923077,116359.25925925926,0.5373511555284526,1900000.0,668534.6153846154,0.3518603238866397,3288000.0,1000000.0,0.3041362530413625,2775862.068965517,843272.4137931034,0.3037875776397515,2237931.0344827585,637465.5172413794,0.2848459167950694,1465517.2413793104,399862.0689655172,0.2728470588235294,818244.8275862068,219055.1724137931,0.2677134826015315,475123.07692307694,120303.70370370372,0.2532053473024234,267510.0,69290.0,0.2590183544540391,137430.4347826087,39226.66666666666,0.2854292553808514,1300000.0,520640.0,0.4004923076923077,13585714.285714284,4140000.0,0.3047318611987382,13353333.333333334,4044827.5862068967,0.3029077074044106,13400000.0,4100000.0,0.3059701492537313,11633333.333333334,3433333.333333333,0.2951289398280802,10643333.333333334,3100000.0,0.2912621359223301,11446666.666666666,3333333.333333333,0.29120559114735,1066666.6666666667,314274.0740740741,0.2946319444444444,318581.48148148146,122706.89655172414,0.3851664446442624,184543.3333333333,85670.0,0.4642270108195003,,,,668216.6666666666,1600000.0,0.4176354166666666,,,
SLB,2025,1,SB,mau_upper,189682.75862068965,100666.66666666669,90081.48148148147,0.894849153789551,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,5188.888888888889,5769.2307692307695,1.1118431889309834,11248.148148148148,12044.444444444443,1.0707935462627594,1000.0,1000.0,1.0,11300.0,11986.206896551725,1.060726274031126,28922.222222222223,27268.96551724138,0.9428378396280156,18848.14814814815,18240.74074074074,0.967773629396738,11813.793103448275,10420.689655172411,0.8820782253356684,10651.724137931034,8257.692307692309,0.7752446646910875,6742.307692307692,4848.275862068966,0.7190825579794244,5142.307692307692,3075.862068965517,0.5981481959095246,3527.586206896552,1900.0,0.5386119257086999,2172.4137931034484,1000.0,0.4603174603174603,1100.0,1000.0,0.9090909090909092,32522.222222222223,32940.74074074074,1.012868693770641,90330.76923076923,77258.62068965517,0.8552857608494568,88385.18518518518,76193.10344827586,0.8620574057590714,84340.74074074074,71407.4074074074,0.8466537853504302,62059.25925925926,48868.96551724138,0.787456474675052,53462.96296296296,44733.333333333336,0.8367163145133357,60039.28571428572,47810.0,0.7963119386116233,8800.0,4544.827586206897,0.5164576802507838,3160.0,1700.0,0.5379746835443038,2100.0,1165.5172413793102,0.555008210180624,,,,2816.6666666666665,2848.2758620689656,0.9889023405972558,,,
SYC,2025,1,SC,mau_upper,77192.5925925926,41707.40740740741,34725.0,0.832585915993251,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1200.0,1000.0,0.8333333333333334,1000.0,1000.0,1.0,1200.0,1000.0,0.8333333333333334,4710.0,3800.0,0.8067940552016986,6562.962962962963,4356.666666666667,0.6638261851015802,6966.666666666667,4753.333333333333,0.6822966507177033,6385.185185185185,4300.0,0.6734338747099768,5053.333333333333,3700.0,0.7321899736147758,3573.333333333333,3200.0,0.8955223880597014,2630.0,2751.7241379310344,1.0462829421791005,1863.3333333333333,2400.0,1.2880143112701252,1300.0,1800.0,1.3846153846153846,4350.0,3700.0,0.8505747126436781,40441.379310344826,33804.166666666664,0.8358806559799908,38903.333333333336,31687.5,0.8145188929826064,39811.11111111111,33295.833333333336,0.8363452414178064,35996.2962962963,29544.444444444445,0.8207634530301471,28614.81481481481,20623.07692307692,0.7207132758517693,34388.88888888889,27575.0,0.8018578352180936,7340.0,9023.333333333334,1.229336966394187,2873.333333333333,3743.3333333333335,1.302784222737819,1600.0,1966.6666666666667,1.2291666666666667,,,,5463.333333333333,5093.333333333333,1.0726439790575917,,,
SWE,2025,1,SE,mau_upper,6380000.0,3000000.0,3270000.0,1.09,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,16946.666666666668,23350.0,1.3778520849724625,45723.333333333336,61782.75862068965,1.3512304138081863,1000.0,1000.0,1.0,45720.0,61779.31034482759,1.3512535071047154,249225.92592592596,265323.3333333333,1.0645896182253198,335310.0,300950.0,0.8975276609704452,359266.6666666667,341476.6666666667,0.950482464279087,308923.3333333333,307450.0,0.995230747650442,264150.0,277680.0,1.05122089721749,247403.3333333333,254980.0,1.0306247557968768,249344.44444444444,268153.3333333333,1.075433358584733,230948.14814814812,257153.3333333333,1.1134678298800438,193480.0,215930.0,1.1160326648749224,204696.66666666663,250500.0,1.2237619892849585,3000000.0,3200000.0,1.0666666666666669,2500000.0,2566666.6666666665,1.0266666666666666,2966666.6666666665,3153333.333333333,1.062921348314607,2766666.6666666665,2900000.0,1.0481927710843375,1500000.0,1500000.0,1.0,2200000.0,2270000.0,1.0318181818181815,1200000.0,1370000.0,1.1416666666666666,705863.3333333334,835216.6666666666,1.183255493273013,502940.0,620846.6666666666,1.2344348563778316,,,,1100000.0,925876.6666666666,1.188063204962504,,,
SGP,2025,1,SG,mau_upper,4000000.0,2000000.0,1900000.0,0.95,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,5444.444444444444,5751.851851851852,1.0564625850340137,13861.53846153846,13703.703703703704,0.9886134747400008,1000.0,1000.0,1.0,13908.0,13742.307692307691,0.988086546757815,131455.1724137931,106860.0,0.8129006872671948,267907.4074074074,239981.4814814815,0.8957627704430774,323411.1111111111,290937.037037037,0.8995888732378235,287646.6666666667,279320.0,0.9710524486059284,227562.06896551725,229830.0,1.0099662085372692,176804.16666666666,183208.3333333333,1.036221808498103,144593.33333333334,147396.66666666666,1.0193877080547742,112103.33333333331,114312.5,1.0197065207695282,99330.0,98533.33333333331,0.9919795966307594,95736.66666666669,75241.37931034483,0.7859201905610336,2000000.0,1900000.0,0.95,1800000.0,1700000.0,0.9444444444444444,2000000.0,1900000.0,0.95,1900000.0,1800000.0,0.9473684210526316,1300000.0,1200000.0,0.9230769230769232,1673333.3333333333,1600000.0,0.9561752988047808,551877.7777777778,547156.6666666666,0.9914453683384,287930.0,284134.4827586207,0.986817916711078,190883.3333333333,187650.0,0.9830612066707412,,,,648990.0,554626.6666666666,1.1701384715243888,,,
SHN,2025,1,SH,mau_upper,2553.333333333333,1100.0,1400.0,1.2727272727272727,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1066.6666666666667,1400.0,1.3125,1000.0,1200.0,1.2,1066.6666666666667,1366.6666666666667,1.28125,1000.0,1300.0,1.3,1000.0,1000.0,1.0,1000.0,1100.0,1.1,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,,,,1000.0,1000.0,1.0,,,
SVN,2025,1,SI,mau_upper,1100000.0,538280.0,545583.3333333334,1.013567907656486,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,2753.333333333333,3143.333333333333,1.1416464891041165,7644.827586206897,8673.333333333334,1.1345361599759436,1000.0,1000.0,1.0,7644.827586206897,8673.333333333334,1.1345361599759436,49485.18518518518,46963.333333333336,0.9490382456402964,64516.66666666666,55826.66666666666,0.8653061224489796,63144.8275862069,55186.66666666666,0.8739697102082422,61633.333333333336,58358.62068965517,0.9468678316331288,61146.66666666666,61170.0,1.0003815961622329,56306.89655172414,58223.333333333336,1.0340355604548146,48457.142857142855,48093.333333333336,0.99249213836478,38751.851851851854,42736.66666666666,1.1028290165344543,31107.14285714286,35886.666666666664,1.1536471488710294,37073.333333333336,38889.65517241379,1.048992676831877,530410.0,536831.0344827586,1.012105794541503,476720.0,464620.0,0.9746182245343178,524866.6666666666,528456.6666666666,1.0068398323383716,481979.3103448276,486700.0,1.0097943823600957,306876.6666666667,294940.0,0.9611027231352444,430883.3333333333,416680.0,0.967036707538777,177944.44444444444,189366.66666666663,1.0641898220418358,86436.66666666667,100513.33333333331,1.162855269754348,55133.333333333336,64966.66666666666,1.1783555018137846,,,,81479.31034482758,76856.66666666667,1.0601462941166793,,,
SJM,2025,1,SJ,mau_upper,1000.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,,,,1000.0,1000.0,1.0,,,
SVK,2025,1,SK,mau_upper,2866666.6666666665,1366666.6666666667,1500000.0,1.097560975609756,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,10030.0,11640.0,1.160518444666002,27670.0,31431.03448275862,1.135924628939596,1000.0,1000.0,1.0,27670.0,31420.0,1.1355258402602095,141486.2068965517,146540.0,1.0357193341619753,167790.0,157686.66666666666,0.9397858434153804,179073.33333333334,173143.33333333334,0.9668850750158222,168066.66666666666,168973.33333333334,1.005394684648949,154636.66666666666,163032.14285714287,1.0542916267625804,141013.7931034483,158583.33333333334,1.1245944800378214,109556.66666666669,133300.0,1.216721939939757,76723.33333333333,103806.66666666669,1.3529999565538515,62813.333333333336,96730.0,1.5399596688601145,112713.04347826086,122226.66666666669,1.0844056987090471,1300000.0,1475862.0689655172,1.1352785145888593,1200000.0,1300000.0,1.0833333333333333,1300000.0,1456666.6666666667,1.1205128205128203,1200000.0,1300000.0,1.0833333333333333,812562.0689655172,832943.3333333334,1.0250827169347982,1066666.6666666667,1166666.6666666667,1.09375,366433.3333333333,506524.1379310345,1.3823091183417662,174533.33333333334,262813.3333333333,1.505805958747135,110326.66666666669,167770.0,1.5206659012629162,,,,231120.0,190796.66666666663,1.2113419172242703,,,
SLE,2025,1,SL,mau_upper,1300000.0,708218.5185185185,574311.1111111111,0.8109236006882161,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,22444.444444444445,21165.51724137931,0.9430180949129396,50733.333333333336,48806.66666666666,0.962023653088042,1000.0,1000.0,1.0,50833.333333333336,48873.333333333336,0.9614426229508196,159411.11111111112,147706.66666666666,0.9265769847354848,142996.66666666666,133710.0,0.9350567612298656,106033.33333333331,86785.18518518518,0.8184707813755283,81544.44444444444,54962.5,0.6740189399100696,52165.51724137931,31535.714285714286,0.6045318047896049,34938.46153846154,20316.666666666668,0.581498605606928,24940.74074074074,13945.833333333334,0.5591587466587467,16154.166666666666,9095.833333333334,0.5630642249161724,13150.0,8086.95652173913,0.6149776822615308,169943.33333333334,159540.0,0.9387835160739854,660407.6923076923,525010.7142857143,0.7949797078394799,634874.074074074,505981.4814814815,0.7969792784804219,626066.6666666666,498651.8518518519,0.7964836308995611,500550.0,383512.5,0.7661821995804615,420993.3333333333,327703.7037037037,0.7784059217969495,478387.5,360496.6666666667,0.7535662337888567,81379.16666666667,51654.16666666666,0.6347345246019148,38948.14814814815,28873.91304347826,0.741342385102618,26011.11111111111,20608.33333333333,0.7922896198205895,,,,55596.2962962963,48516.66666666666,1.1459216000610712,,,
SMR,2025,1,SM,mau_upper,10613.333333333334,4980.0,5540.0,1.1124497991967872,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,4910.344827586207,5500.0,1.1200842696629214,4106.666666666667,4683.333333333333,1.1404220779220775,4913.333333333333,5480.0,1.1153324287652646,4703.333333333333,5246.666666666667,1.115520907158044,2210.0,2523.333333333333,1.1417797888386123,3866.6666666666665,4410.0,1.1405172413793103,2490.0,2730.0,1.0963855421686748,1300.0,1370.0,1.053846153846154,1000.0,1000.0,1.0,,,,1096.6666666666667,1044.8275862068965,1.0496149614961496,,,
SEN,2025,1,SN,mau_upper,3856666.6666666665,2500000.0,1300000.0,0.52,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,63585.18518518518,39154.16666666666,0.6157749883504193,151925.0,88481.48148148147,0.5824023793416585,1000.0,1000.0,1.0,152158.33333333334,88648.14814814815,0.5826046211609495,533870.3703703703,307219.23076923075,0.575456604861024,504696.1538461539,279846.6666666667,0.5544854355121005,359662.962962963,200566.66666666663,0.5576517109639683,317950.0,165755.55555555556,0.5213258548688648,204873.3333333333,89807.4074074074,0.4383557681530412,137322.22222222222,55655.1724137931,0.4052889001732647,91711.11111111112,34400.0,0.3750908650351345,57183.333333333336,21586.666666666668,0.3774992713494608,41196.2962962963,16340.74074074074,0.3966555785309718,536703.7037037037,306825.9259259259,0.5716858739907529,2356666.6666666665,1200000.0,0.5091937765205092,2263333.333333333,1200000.0,0.5301914580265096,2263333.333333333,1200000.0,0.5301914580265096,1800000.0,918126.6666666666,0.5100703703703704,1563333.3333333333,793648.1481481482,0.5076640606491354,1700000.0,870255.5555555555,0.5119150326797385,285639.28571428574,123948.14814814816,0.4339324257802858,136055.55555555556,68711.11111111111,0.5050224581461821,94580.0,53170.37037037037,0.5621735078279803,,,,273500.0,359848.14814814815,0.7600428164143311,,,
SOM,2025,1,SO,mau_upper,2870000.0,1600000.0,1256666.6666666667,0.7854166666666668,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,53429.62962962963,56757.69230769231,1.0622887094882103,123442.30769230767,125638.46153846152,1.01779093316716,1000.0,1000.0,1.0,123585.18518518518,125733.33333333331,1.0173819228002876,392244.4444444445,364390.0,0.9289870262308084,431908.3333333333,348879.1666666667,0.8077620637095063,240203.4482758621,161580.0,0.6726797685869738,163306.66666666666,102193.10344827586,0.6257742291493051,68203.57142857143,36437.03703703704,0.5342394287254736,37520.0,20685.714285714286,0.5513250076149863,25433.33333333333,14190.0,0.5579292267365662,21379.310344827587,10780.0,0.5042258064516129,18450.0,11566.666666666666,0.6269196025293586,385280.7692307693,374100.0,0.9709802042466532,1400000.0,1100000.0,0.7857142857142857,1400000.0,1100000.0,0.7857142857142857,1400000.0,1051724.1379310344,0.751231527093596,1058620.6896551724,750892.5925925926,0.709312221015804,941757.6923076924,664989.6551724138,0.7061154483834549,999947.8260869564,705714.8148148148,0.7057516366393352,109748.14814814816,84425.92592592593,0.7692697084233262,64718.51851851852,58709.09090909091,0.9071451611224988,46050.0,47351.851851851854,1.0282703985201271,,,,106213.79310344828,109153.84615384616,0.97306505309713,,,
SUR,2025,1,SR,mau_upper,381333.3333333333,193970.0,186306.66666666663,0.9604921723290544,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,3700.0,3700.0,1.0,8000.0,8003.448275862069,1.0004310344827585,1000.0,1000.0,1.0,8000.0,8055.555555555556,1.0069444444444444,30336.666666666668,29456.0,0.9709702230524118,30522.222222222223,27773.33333333333,0.9099381143065162,24760.0,22459.25925925926,0.9070783222641058,22290.0,19940.0,0.8945715567519067,19286.206896551725,18344.444444444445,0.9511691201303216,15253.333333333334,14046.666666666666,0.9208916083916084,13820.0,12633.333333333334,0.9141341051616017,11100.0,11010.0,0.991891891891892,8830.0,9053.333333333334,1.025292563231408,28323.33333333333,28507.14285714286,1.0064896854351957,185973.3333333333,178256.66666666666,0.9585065959277316,175251.72413793104,166263.33333333334,0.9487115413625063,181486.66666666663,173706.66666666666,0.9571318370495536,155265.5172413793,149780.0,0.9646700868367868,112275.86206896552,104800.0,0.9334152334152334,143983.33333333334,137181.4814814815,0.9527594500392278,43780.0,44210.0,1.0098218364550022,19968.96551724138,20673.33333333333,1.0352731249640246,11191.666666666666,11893.333333333334,1.0626954579300076,,,,33680.95238095238,32185.714285714286,1.0464565764166296,,,
SSD,2025,1,SS,mau_upper,948473.3333333334,672351.8518518518,283292.5925925926,0.421345745999394,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,20562.962962962964,12119.23076923077,0.5893718133451563,61189.65517241379,34125.92592592593,0.5577074397587218,1000.0,1000.0,1.0,61344.8275862069,34151.851851851854,0.5567193387879167,190580.0,96311.11111111112,0.5053579132706009,158670.37037037036,67122.22222222222,0.4230293410517962,93333.33333333331,32866.666666666664,0.3521428571428571,69688.88888888889,21362.962962962964,0.306547619047619,42051.851851851854,9931.03448275862,0.2361616443847831,24256.666666666668,5466.666666666667,0.2253675965370345,13381.481481481482,3100.0,0.2316634375864932,8043.333333333333,2200.0,0.2735184417737256,5262.962962962963,1343.3333333333333,0.2552427867698804,202946.66666666663,108211.11111111112,0.5331997459650045,609959.2592592592,248788.88888888888,0.4078778789111598,598929.6296296297,242320.0,0.4045884324504826,573755.5555555555,228807.40740740745,0.3987890055127361,421925.9259259259,148962.96296296295,0.3530547752808988,386085.1851851852,136334.61538461538,0.3531205563332421,410259.25925925927,143822.22222222222,0.350564232192832,37636.66666666666,12188.888888888889,0.3238567590706462,16985.185185185186,6918.518518518518,0.4073266463148713,11585.185185185184,5548.148148148148,0.4789002557544757,,,,11500.0,20063.33333333333,0.5731849144376142,,,
