Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Least developed countries: UN classification,LDC,"Population ages 60-64, male",SP.POP.6064.MA,10356414,10645751,10955040,11297708,11647045,12005272
Least developed countries: UN classification,LDC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,21568138,22287334,23056856,23944472,24875712,25833557
Least developed countries: UN classification,LDC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,17694187,18235058,18858277,19578196,20319816,21075153
Lebanon,LBN,"Population ages 10-14, male",SP.POP.1014.MA,279382,282694,286213,288990,290242,289275
Lebanon,LBN,"Population ages 15-19, female",SP.POP.1519.FE,239366,240780,243701,247169,251772,257650
Lebanon,LBN,"Population ages 10-14, female",SP.POP.1014.FE,261979,266942,271782,275513,277403,276780
Lebanon,LBN,"Population ages 15-19, male",SP.POP.1519.MA,264625,265666,267313,268996,271473,275198
Lebanon,LBN,"Population ages 20-24, female",SP.POP.2024.FE,225191,224113,224126,224065,225072,227905
Lebanon,LBN,"Population ages 20-24, male",SP.POP.2024.MA,231871,238306,243755,247323,250210,253410
Lebanon,LBN,"Population ages 25-29, female",SP.POP.2529.FE,209962,209480,209790,209678,210064,211589
Lebanon,LBN,"Population ages 25-29, male",SP.POP.2529.MA,173765,178977,187675,197488,207951,218495
Lebanon,LBN,"Population ages 30-34, female",SP.POP.3034.FE,195727,195095,195597,196137,197135,198923
Lebanon,LBN,"Population ages 30-34, male",SP.POP.3034.MA,168772,164079,160714,158478,158759,162800
Lebanon,LBN,"Population ages 35-39, female",SP.POP.3539.FE,192307,191217,190045,188586,187651,187864
Lebanon,LBN,"Population ages 35-39, male",SP.POP.3539.MA,173350,172439,170548,167436,163922,160706
Lebanon,LBN,"Population ages 40-44, female",SP.POP.4044.FE,180763,182366,184038,185257,186146,186741
Lebanon,LBN,"Population ages 40-44, male",SP.POP.4044.MA,154517,156820,159953,162986,165576,167354
Lebanon,LBN,"Population ages 45-49, female",SP.POP.4549.FE,172440,171388,171567,172585,174237,176422
Lebanon,LBN,"Population ages 45-49, male",SP.POP.4549.MA,150819,148434,147107,146766,147529,149655
Lebanon,LBN,"Population ages 50-54, female",SP.POP.5054.FE,174946,175190,174038,172057,169946,168454
Lebanon,LBN,"Population ages 50-54, male",SP.POP.5054.MA,155575,154676,152916,150642,148156,145966
Lebanon,LBN,"Population ages 55-59, female",SP.POP.5559.FE,150142,154435,159353,164188,168107,170549
Lebanon,LBN,"Population ages 55-59, male",SP.POP.5559.MA,136078,139509,142873,146012,148217,149302
Lebanon,LBN,"Population ages 60-64, female",SP.POP.6064.FE,128098,132110,135292,138241,141304,145037
Lebanon,LBN,"Population ages 60-64, male",SP.POP.6064.MA,110192,112822,115929,119757,123722,127816
Lebanon,LBN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,289081,296562,305654,317765,330305,343130
Lebanon,LBN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,231189,235479,240847,249448,258338,267726
Lesotho,LSO,"Population ages 10-14, male",SP.POP.1014.MA,124592,127117,129797,132060,134200,136216
Lesotho,LSO,"Population ages 15-19, female",SP.POP.1519.FE,116082,117272,118078,118982,120380,122219
Lesotho,LSO,"Population ages 10-14, female",SP.POP.1014.FE,124042,126500,129093,131265,133304,135186
Lesotho,LSO,"Population ages 15-19, male",SP.POP.1519.MA,115938,117217,118137,119181,120710,122677
Lesotho,LSO,"Population ages 20-24, female",SP.POP.2024.FE,106955,107029,107751,109153,110855,112336
Lesotho,LSO,"Population ages 20-24, male",SP.POP.2024.MA,105304,105512,106449,108122,110130,111924
Lesotho,LSO,"Population ages 25-29, female",SP.POP.2529.FE,105849,104559,103715,103138,102663,102304
Lesotho,LSO,"Population ages 25-29, male",SP.POP.2529.MA,102883,101764,101057,100615,100330,100226
Lesotho,LSO,"Population ages 30-34, female",SP.POP.3034.FE,103260,104490,104558,103553,102146,100749
Lesotho,LSO,"Population ages 30-34, male",SP.POP.3034.MA,99135,100491,100653,99732,98448,97220
Lesotho,LSO,"Population ages 35-39, female",SP.POP.3539.FE,80619,84671,88685,92485,95589,97858
Lesotho,LSO,"Population ages 35-39, male",SP.POP.3539.MA,75764,79603,83511,87248,90337,92687
Lesotho,LSO,"Population ages 40-44, female",SP.POP.4044.FE,54638,58713,62904,67232,71542,75743
Lesotho,LSO,"Population ages 40-44, male",SP.POP.4044.MA,51555,54793,58190,61888,65748,69627
Lesotho,LSO,"Population ages 45-49, female",SP.POP.4549.FE,36643,38317,40599,43534,46986,50749
Lesotho,LSO,"Population ages 45-49, male",SP.POP.4549.MA,35000,36449,38314,40673,43421,46421
Lesotho,LSO,"Population ages 50-54, female",SP.POP.5054.FE,32463,32130,31932,32005,32473,33480
Lesotho,LSO,"Population ages 50-54, male",SP.POP.5054.MA,27950,28207,28509,28973,29671,30718
Lesotho,LSO,"Population ages 55-59, female",SP.POP.5559.FE,30781,30491,30138,29803,29457,29114
Lesotho,LSO,"Population ages 55-59, male",SP.POP.5559.MA,23161,23154,23185,23368,23621,23885
Lesotho,LSO,"Population ages 60-64, female",SP.POP.6064.FE,26932,27110,27136,27095,26968,26786
Lesotho,LSO,"Population ages 60-64, male",SP.POP.6064.MA,18773,18924,18975,18985,18946,18953
Lesotho,LSO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,54862,55492,56218,57322,58385,59368
Lesotho,LSO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,29847,30110,30494,31133,31755,32340
Liberia,LBR,"Population ages 10-14, male",SP.POP.1014.MA,334899,340689,346366,352092,356519,359899
Liberia,LBR,"Population ages 15-19, female",SP.POP.1519.FE,277875,287553,297914,308074,317001,324260
Liberia,LBR,"Population ages 10-14, female",SP.POP.1014.FE,327530,333047,338441,343895,348127,351352
Liberia,LBR,"Population ages 15-19, male",SP.POP.1519.MA,282743,292920,303783,314404,323725,331276
Liberia,LBR,"Population ages 20-24, female",SP.POP.2024.FE,228581,237006,245634,254397,263003,271841
Liberia,LBR,"Population ages 20-24, male",SP.POP.2024.MA,230707,239640,248715,257862,266812,275984
Liberia,LBR,"Population ages 25-29, female",SP.POP.2529.FE,187892,192608,198480,205658,213688,222155
Liberia,LBR,"Population ages 25-29, male",SP.POP.2529.MA,187263,192328,198598,206213,214699,223606
Liberia,LBR,"Population ages 30-34, female",SP.POP.3034.FE,167196,169151,171498,174484,178015,182231
Liberia,LBR,"Population ages 30-34, male",SP.POP.3034.MA,165450,167472,169891,172988,176693,181142
Liberia,LBR,"Population ages 35-39, female",SP.POP.3539.FE,148449,151464,154358,157163,159694,161959
Liberia,LBR,"Population ages 35-39, male",SP.POP.3539.MA,145964,149058,152013,154873,157450,159758
Liberia,LBR,"Population ages 40-44, female",SP.POP.4044.FE,125189,129209,133033,136665,140026,143268
Liberia,LBR,"Population ages 40-44, male",SP.POP.4044.MA,121636,125811,129747,133472,136924,140254
Liberia,LBR,"Population ages 45-49, female",SP.POP.4549.FE,100416,103741,107453,111469,115702,119953
Liberia,LBR,"Population ages 45-49, male",SP.POP.4549.MA,94775,98479,102529,106844,111322,115760
Liberia,LBR,"Population ages 50-54, female",SP.POP.5054.FE,83912,85634,87492,89707,92179,95006
Liberia,LBR,"Population ages 50-54, male",SP.POP.5054.MA,76356,78122,80168,82668,85489,88689
Liberia,LBR,"Population ages 55-59, female",SP.POP.5559.FE,68430,70343,72239,74181,76100,77923
Liberia,LBR,"Population ages 55-59, male",SP.POP.5559.MA,61221,62855,64517,66241,67989,69723
Liberia,LBR,"Population ages 60-64, female",SP.POP.6064.FE,52594,54275,56034,57914,59804,61665
Liberia,LBR,"Population ages 60-64, male",SP.POP.6064.MA,46250,47616,49098,50682,52274,53845
Liberia,LBR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,88988,91473,94172,97145,100228,103407
Liberia,LBR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,76894,78556,80597,82892,85275,87725
Libya,LBY,"Population ages 10-14, male",SP.POP.1014.MA,354169,358582,360736,360787,362152,362812
Libya,LBY,"Population ages 15-19, female",SP.POP.1519.FE,304097,311464,318343,323952,328295,332647
Libya,LBY,"Population ages 10-14, female",SP.POP.1014.FE,333612,338623,341467,341955,343376,344058
Libya,LBY,"Population ages 15-19, male",SP.POP.1519.MA,321238,329930,337967,344247,348876,353064
Libya,LBY,"Population ages 20-24, female",SP.POP.2024.FE,274143,278508,283320,288675,295347,303076
Libya,LBY,"Population ages 20-24, male",SP.POP.2024.MA,286655,291173,296598,302882,310610,319537
Libya,LBY,"Population ages 25-29, female",SP.POP.2529.FE,256226,258067,260987,264467,268304,272405
Libya,LBY,"Population ages 25-29, male",SP.POP.2529.MA,270462,271617,273735,276587,280026,283900
Libya,LBY,"Population ages 30-34, female",SP.POP.3034.FE,260071,257926,256089,254421,253647,254170
Libya,LBY,"Population ages 30-34, male",SP.POP.3034.MA,273687,271381,269591,268159,267408,267504
Libya,LBY,"Population ages 35-39, female",SP.POP.3539.FE,269517,266386,263261,261287,259754,257585
Libya,LBY,"Population ages 35-39, male",SP.POP.3539.MA,285332,280882,276795,274326,272662,270363
Libya,LBY,"Population ages 40-44, female",SP.POP.4044.FE,270539,273262,274421,272944,269384,266162
Libya,LBY,"Population ages 40-44, male",SP.POP.4044.MA,284860,288973,290556,289120,285271,280874
Libya,LBY,"Population ages 45-49, female",SP.POP.4549.FE,234994,242699,249717,255444,261063,265813
Libya,LBY,"Population ages 45-49, male",SP.POP.4549.MA,245520,252412,259212,265931,272460,278435
Libya,LBY,"Population ages 50-54, female",SP.POP.5054.FE,184441,194995,205599,215330,222461,229053
Libya,LBY,"Population ages 50-54, male",SP.POP.5054.MA,184697,196745,208861,220247,229462,236991
Libya,LBY,"Population ages 55-59, female",SP.POP.5559.FE,131800,139806,147919,156531,166884,177733
Libya,LBY,"Population ages 55-59, male",SP.POP.5559.MA,130756,137874,145388,153467,163413,174829
Libya,LBY,"Population ages 60-64, female",SP.POP.6064.FE,87290,94703,102540,110748,117906,124788
Libya,LBY,"Population ages 60-64, male",SP.POP.6064.MA,85943,93123,100349,107766,114004,119997
Libya,LBY,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,175054,179580,185528,193045,200367,209060
Libya,LBY,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,152308,153790,157506,163335,170101,178156
Liechtenstein,LIE,"Population ages 10-14, male",SP.POP.1014.MA,1019,1024,1029,1028,1021,1020
Liechtenstein,LIE,"Population ages 15-19, female",SP.POP.1519.FE,962,972,973,964,961,946
Liechtenstein,LIE,"Population ages 10-14, female",SP.POP.1014.FE,902,892,902,912,909,892
Liechtenstein,LIE,"Population ages 15-19, male",SP.POP.1519.MA,1008,997,1000,1020,1050,1061
Liechtenstein,LIE,"Population ages 20-24, female",SP.POP.2024.FE,1105,1084,1076,1065,1058,1070
Liechtenstein,LIE,"Population ages 20-24, male",SP.POP.2024.MA,1084,1071,1068,1066,1088,1109
Liechtenstein,LIE,"Population ages 25-29, female",SP.POP.2529.FE,1143,1144,1154,1161,1177,1193
Liechtenstein,LIE,"Population ages 25-29, male",SP.POP.2529.MA,1176,1190,1207,1214,1187,1164
Liechtenstein,LIE,"Population ages 30-34, female",SP.POP.3034.FE,1224,1237,1219,1224,1227,1212
Liechtenstein,LIE,"Population ages 30-34, male",SP.POP.3034.MA,1225,1240,1258,1255,1238,1243
Liechtenstein,LIE,"Population ages 35-39, female",SP.POP.3539.FE,1257,1279,1311,1316,1295,1285
Liechtenstein,LIE,"Population ages 35-39, male",SP.POP.3539.MA,1260,1252,1225,1241,1279,1279
Liechtenstein,LIE,"Population ages 40-44, female",SP.POP.4044.FE,1269,1253,1257,1276,1291,1297
Liechtenstein,LIE,"Population ages 40-44, male",SP.POP.4044.MA,1296,1304,1302,1305,1304,1302
Liechtenstein,LIE,"Population ages 45-49, female",SP.POP.4549.FE,1468,1443,1389,1339,1309,1291
Liechtenstein,LIE,"Population ages 45-49, male",SP.POP.4549.MA,1402,1360,1368,1354,1324,1323
Liechtenstein,LIE,"Population ages 50-54, female",SP.POP.5054.FE,1624,1608,1592,1558,1509,1485
Liechtenstein,LIE,"Population ages 50-54, male",SP.POP.5054.MA,1597,1599,1574,1539,1496,1419
Liechtenstein,LIE,"Population ages 55-59, female",SP.POP.5559.FE,1611,1615,1630,1652,1643,1615
Liechtenstein,LIE,"Population ages 55-59, male",SP.POP.5559.MA,1557,1574,1565,1565,1573,1584
Liechtenstein,LIE,"Population ages 60-64, female",SP.POP.6064.FE,1378,1431,1474,1522,1576,1598
Liechtenstein,LIE,"Population ages 60-64, male",SP.POP.6064.MA,1328,1374,1412,1461,1500,1529
Liechtenstein,LIE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3875,3991,4133,4284,4436,4600
Liechtenstein,LIE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3382,3485,3618,3751,3880,4032
Lithuania,LTU,"Population ages 10-14, male",SP.POP.1014.MA,68641,70757,73329,75140,75123,75099
Lithuania,LTU,"Population ages 15-19, female",SP.POP.1519.FE,62903,62602,65298,68680,69480,68992
Lithuania,LTU,"Population ages 10-14, female",SP.POP.1014.FE,65612,67397,69686,71610,71690,71506
Lithuania,LTU,"Population ages 15-19, male",SP.POP.1519.MA,66168,65618,67880,70872,71742,71593
Lithuania,LTU,"Population ages 20-24, female",SP.POP.2024.FE,73503,72642,74825,78108,76961,72752
Lithuania,LTU,"Population ages 20-24, male",SP.POP.2024.MA,79411,78256,79471,81694,79719,75148
Lithuania,LTU,"Population ages 25-29, female",SP.POP.2529.FE,86965,85418,86225,88515,88462,85831
Lithuania,LTU,"Population ages 25-29, male",SP.POP.2529.MA,97038,95310,94707,95939,94899,91361
Lithuania,LTU,"Population ages 30-34, female",SP.POP.3034.FE,89002,90758,94715,99179,99631,96916
Lithuania,LTU,"Population ages 30-34, male",SP.POP.3034.MA,101466,104983,108459,112112,111390,107445
Lithuania,LTU,"Population ages 35-39, female",SP.POP.3539.FE,82795,85515,90101,94303,95364,95466
Lithuania,LTU,"Population ages 35-39, male",SP.POP.3539.MA,92538,97309,102642,107372,108552,108750
Lithuania,LTU,"Population ages 40-44, female",SP.POP.4044.FE,85057,83276,83097,84501,85465,86443
Lithuania,LTU,"Population ages 40-44, male",SP.POP.4044.MA,88689,89507,90522,93122,95122,96585
Lithuania,LTU,"Population ages 45-49, female",SP.POP.4549.FE,98115,95413,93323,91860,89395,86553
Lithuania,LTU,"Population ages 45-49, male",SP.POP.4549.MA,95489,94214,93128,92760,91395,89968
Lithuania,LTU,"Population ages 50-54, female",SP.POP.5054.FE,105068,104878,104594,103488,100839,97798
Lithuania,LTU,"Population ages 50-54, male",SP.POP.5054.MA,96276,97015,97796,97933,96138,93666
Lithuania,LTU,"Population ages 55-59, female",SP.POP.5559.FE,115277,111612,108795,107061,104865,103288
Lithuania,LTU,"Population ages 55-59, male",SP.POP.5559.MA,99245,96959,94991,93773,92285,91312
Lithuania,LTU,"Population ages 60-64, female",SP.POP.6064.FE,112904,116675,119023,118647,115462,111440
Lithuania,LTU,"Population ages 60-64, male",SP.POP.6064.MA,87381,90989,93529,93981,92447,90252
Lithuania,LTU,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,368770,369413,371017,374948,377152,380093
Lithuania,LTU,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,188367,189270,191368,195239,198670,202655
Low & middle income,LMY,"Population ages 10-14, male",SP.POP.1014.MA,298678627,302367636,305991182,308976208,310887613,312046595
Low & middle income,LMY,"Population ages 15-19, female",SP.POP.1519.FE,263882143,265954854,268338448,271128725,274412459,277800972
Low & middle income,LMY,"Population ages 10-14, female",SP.POP.1014.FE,279463610,282838883,286200158,289104017,291142338,292571358
Low & middle income,LMY,"Population ages 15-19, male",SP.POP.1519.MA,281069398,283157064,285786978,288981251,292713965,296534080
Low & middle income,LMY,"Population ages 20-24, female",SP.POP.2024.FE,252418436,254229010,255902060,257601427,259488676,261236046
Low & middle income,LMY,"Population ages 20-24, male",SP.POP.2024.MA,267557074,269246222,270874630,272667057,274759922,276783029
Low & middle income,LMY,"Population ages 25-29, female",SP.POP.2529.FE,248188631,247322598,247503429,247860477,248537635,249776618
Low & middle income,LMY,"Population ages 25-29, male",SP.POP.2529.MA,261036311,260100659,260286375,260703317,261484927,262919911
Low & middle income,LMY,"Population ages 30-34, female",SP.POP.3034.FE,246882661,249184432,248972902,248133693,247074458,245458831
Low & middle income,LMY,"Population ages 30-34, male",SP.POP.3034.MA,257341736,260152558,260108507,259295785,258269083,256680122
Low & middle income,LMY,"Population ages 35-39, female",SP.POP.3539.FE,221479589,226442888,231029325,235426883,239878776,244032302
Low & middle income,LMY,"Population ages 35-39, male",SP.POP.3539.MA,228239226,233545285,238433779,243226602,248201878,252970588
Low & middle income,LMY,"Population ages 40-44, female",SP.POP.4044.FE,194630146,198283336,203231177,208611122,213546958,218487036
Low & middle income,LMY,"Population ages 40-44, male",SP.POP.4044.MA,198478739,202689994,208032025,213624288,218703955,223793166
Low & middle income,LMY,"Population ages 45-49, female",SP.POP.4549.FE,187945308,187623973,187316883,187308058,188421089,191062766
