Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Argentina,ARG,"Age population, age 16, female",SP.POP.AG16.FE.IN,340085,342136.5,342334.5,349031,355679
Argentina,ARG,"Age population, age 16, male",SP.POP.AG16.MA.IN,358156,361430,362503.5,369611.5,376268
Argentina,ARG,"Age population, age 17, female",SP.POP.AG17.FE.IN,337486.5,339972.5,342048,342238.5,348924
Argentina,ARG,"Age population, age 17, male",SP.POP.AG17.MA.IN,354582.5,357925.5,361216,362263,369357.5
Armenia,ARM,"Age population, age 24, male",SP.POP.AG24.MA.IN,17474.5,17184.5,17962,18180.5,17467.5
Armenia,ARM,"Age population, age 24, female",SP.POP.AG24.FE.IN,17586.5,17380,18188.5,18439.5,17723
Armenia,ARM,"Age population, age 23, male",SP.POP.AG23.MA.IN,16983,16851.5,17723,18023.5,17423.5
Armenia,ARM,"Age population, age 23, female",SP.POP.AG23.FE.IN,16989.5,17009.5,17921,18244,17618
Armenia,ARM,"Age population, age 22, female",SP.POP.AG22.FE.IN,16566.5,16740.5,17708,18107.5,17589.5
Armenia,ARM,"Age population, age 22, male",SP.POP.AG22.MA.IN,16631,16618.5,17555.5,17951.5,17486
Armenia,ARM,"Age population, age 21, male",SP.POP.AG21.MA.IN,16392,16480,17483.5,17975.5,17652.5
Armenia,ARM,"Age population, age 21, female",SP.POP.AG21.FE.IN,16271.5,16548.5,17564.5,18037.5,17615
Armenia,ARM,"Age population, age 20, male",SP.POP.AG20.MA.IN,16272,16460,17520.5,18099.5,17940
Armenia,ARM,"Age population, age 20, female",SP.POP.AG20.FE.IN,16084.5,16452.5,17503.5,18019,17705
Armenia,ARM,"Age population, age 19, male",SP.POP.AG19.MA.IN,16290,16575.5,17673.5,18341,18371.5
Armenia,ARM,"Age population, age 19, female",SP.POP.AG19.FE.IN,16017.5,16468,17513.5,18064.5,17893
Armenia,ARM,"Age population, age 18, female",SP.POP.AG18.FE.IN,16116.5,16583,17602,18199.5,18206.5
Armenia,ARM,"Age population, age 18, male",SP.POP.AG18.MA.IN,16483,16830.5,17953.5,18714.5,18972.5
Armenia,ARM,"Age population, age 13, female",SP.POP.AG13.FE.IN,18178,18660.5,19219,19460.5,19410
Armenia,ARM,"Age population, age 13, male",SP.POP.AG13.MA.IN,19480.5,20124,20880.5,21274.5,21282
Armenia,ARM,"Age population, age 14, female",SP.POP.AG14.FE.IN,17580,18147.5,18916,19330,19344
Armenia,ARM,"Age population, age 14, male",SP.POP.AG14.MA.IN,18637.5,19341,20352,20969,21149.5
Armenia,ARM,"Age population, age 15, female",SP.POP.AG15.FE.IN,17058.5,17596.5,18518,19103,19213.5
Armenia,ARM,"Age population, age 15, male",SP.POP.AG15.MA.IN,17900.5,18503.5,19670.5,20507,20841.5
Armenia,ARM,"Age population, age 16, female",SP.POP.AG16.FE.IN,16651,17134,18105.5,18787.5,18967.5
Armenia,ARM,"Age population, age 16, male",SP.POP.AG16.MA.IN,17304.5,17785,18956,19896,20357
Armenia,ARM,"Age population, age 17, female",SP.POP.AG17.FE.IN,16337,16800.5,17790.5,18450,18607
Armenia,ARM,"Age population, age 17, male",SP.POP.AG17.MA.IN,16830.5,17232.5,18372.5,19245.5,19694.5
Aruba,ABW,"Age population, age 24, male",SP.POP.AG24.MA.IN,568.5,580,602.5,636.5,673.5
Aruba,ABW,"Age population, age 24, female",SP.POP.AG24.FE.IN,537.5,534.5,545.5,573.5,612
Aruba,ABW,"Age population, age 23, male",SP.POP.AG23.MA.IN,571.5,598.5,634,672.5,704
Aruba,ABW,"Age population, age 23, female",SP.POP.AG23.FE.IN,530,543.5,571.5,610.5,653.5
Aruba,ABW,"Age population, age 22, female",SP.POP.AG22.FE.IN,539,569.5,608.5,652.5,683
Aruba,ABW,"Age population, age 22, male",SP.POP.AG22.MA.IN,590,631,671,704,725.5
Aruba,ABW,"Age population, age 21, male",SP.POP.AG21.MA.IN,622.5,667,702,725.5,737
Aruba,ABW,"Age population, age 21, female",SP.POP.AG21.FE.IN,565,607,652,683,697
Aruba,ABW,"Age population, age 20, male",SP.POP.AG20.MA.IN,659.5,698.5,724,738,739
Aruba,ABW,"Age population, age 20, female",SP.POP.AG20.FE.IN,603,650,682,697,704
Aruba,ABW,"Age population, age 19, male",SP.POP.AG19.MA.IN,691,721,736.5,739.5,727.5
Aruba,ABW,"Age population, age 19, female",SP.POP.AG19.FE.IN,646,680.5,696.5,704,693
Aruba,ABW,"Age population, age 18, female",SP.POP.AG18.FE.IN,676.5,695,703.5,693.5,683
Aruba,ABW,"Age population, age 18, male",SP.POP.AG18.MA.IN,715,734,739,728.5,711.5
Aruba,ABW,"Age population, age 13, female",SP.POP.AG13.FE.IN,676.5,672.5,672,675.5,680.5
Aruba,ABW,"Age population, age 13, male",SP.POP.AG13.MA.IN,701,700,699.5,703.5,708
Aruba,ABW,"Age population, age 14, female",SP.POP.AG14.FE.IN,680,677,672.5,672.5,676
Aruba,ABW,"Age population, age 14, male",SP.POP.AG14.MA.IN,707,702.5,700.5,699.5,703.5
Aruba,ABW,"Age population, age 15, female",SP.POP.AG15.FE.IN,690,681.5,678,673.5,673
Aruba,ABW,"Age population, age 15, male",SP.POP.AG15.MA.IN,722.5,709.5,703,701,700.5
Aruba,ABW,"Age population, age 16, female",SP.POP.AG16.FE.IN,699.5,692,682.5,679,674
Aruba,ABW,"Age population, age 16, male",SP.POP.AG16.MA.IN,732.5,725.5,711,704,701
Aruba,ABW,"Age population, age 17, female",SP.POP.AG17.FE.IN,691.5,702,693,683,679
Aruba,ABW,"Age population, age 17, male",SP.POP.AG17.MA.IN,728.5,736.5,727.5,712,704
Australia,AUS,"Age population, age 24, male",SP.POP.AG24.MA.IN,180132,177400.5,176577,176312.5,173667
Australia,AUS,"Age population, age 24, female",SP.POP.AG24.FE.IN,171052,167947.5,166451,165787.5,163850
Australia,AUS,"Age population, age 23, male",SP.POP.AG23.MA.IN,174930.5,173831,173383,170550,166846.5
Australia,AUS,"Age population, age 23, female",SP.POP.AG23.FE.IN,165312,163563,162712.5,160579,158717
Australia,AUS,"Age population, age 22, female",SP.POP.AG22.FE.IN,160922.5,159818.5,157162.5,154764.5,156017.5
Australia,AUS,"Age population, age 22, male",SP.POP.AG22.MA.IN,171374,170649.5,167278,163029.5,163429
Australia,AUS,"Age population, age 21, male",SP.POP.AG21.MA.IN,168255.5,164613,159513,159051.5,163895
Australia,AUS,"Age population, age 21, female",SP.POP.AG21.FE.IN,157225,154319.5,151104.5,151523,155613
Australia,AUS,"Age population, age 20, male",SP.POP.AG20.MA.IN,162338,156979.5,155497,159306,165693
Australia,AUS,"Age population, age 20, female",SP.POP.AG20.FE.IN,151834,148380.5,147825.5,150921,156734
Australia,AUS,"Age population, age 19, male",SP.POP.AG19.MA.IN,154877,153157.5,155983.5,161371.5,168640
Australia,AUS,"Age population, age 19, female",SP.POP.AG19.FE.IN,146067.5,145287,147451.5,152315.5,159459
Australia,AUS,"Age population, age 18, female",SP.POP.AG18.FE.IN,143208.5,145168,149329,155757,161963.5
Australia,AUS,"Age population, age 18, male",SP.POP.AG18.MA.IN,151282.5,153900,158532,165027.5,171358.5
Australia,AUS,"Age population, age 13, female",SP.POP.AG13.FE.IN,158065.5,159439.5,160282.5,160544,160992
Australia,AUS,"Age population, age 13, male",SP.POP.AG13.MA.IN,167657,168674.5,169143.5,169197.5,169878
Australia,AUS,"Age population, age 14, female",SP.POP.AG14.FE.IN,155516,158636.5,160071,160874.5,161095.5
Australia,AUS,"Age population, age 14, male",SP.POP.AG14.MA.IN,165308,168165.5,169242.5,169690,169722
Australia,AUS,"Age population, age 15, female",SP.POP.AG15.FE.IN,150670,156344.5,159550,160836.5,161493
Australia,AUS,"Age population, age 15, male",SP.POP.AG15.MA.IN,160356,166041,168983.5,169947,170280.5
Australia,AUS,"Age population, age 16, female",SP.POP.AG16.FE.IN,145892.5,151806,157596,160656,161799.5
Australia,AUS,"Age population, age 16, male",SP.POP.AG16.MA.IN,155441,161364.5,167165.5,170010,170877
Australia,AUS,"Age population, age 17, female",SP.POP.AG17.FE.IN,143378,147360.5,153421.5,159253,162359.5
Australia,AUS,"Age population, age 17, male",SP.POP.AG17.MA.IN,152295.5,156747.5,162821.5,168719,171665
Austria,AUT,"Age population, age 24, male",SP.POP.AG24.MA.IN,56065,54529,52620.5,50772,49136.5
Austria,AUT,"Age population, age 24, female",SP.POP.AG24.FE.IN,53376.5,51619.5,49479,47839.5,46408
Austria,AUT,"Age population, age 23, male",SP.POP.AG23.MA.IN,53568.5,52151,50557.5,48690.5,48113.5
Austria,AUT,"Age population, age 23, female",SP.POP.AG23.FE.IN,50630.5,49014,47616,45958.5,45674
Austria,AUT,"Age population, age 22, female",SP.POP.AG22.FE.IN,48047.5,47176.5,45589,44931,45579
Austria,AUT,"Age population, age 22, male",SP.POP.AG22.MA.IN,51208,50103.5,48330.5,47380.5,47885.5
Austria,AUT,"Age population, age 21, male",SP.POP.AG21.MA.IN,49200,47909.5,46899.5,46903.5,47613.5
Austria,AUT,"Age population, age 21, female",SP.POP.AG21.FE.IN,46242,45171.5,44431.5,44578.5,45243.5
Austria,AUT,"Age population, age 20, male",SP.POP.AG20.MA.IN,47041.5,46488.5,46356,46500,47223
Austria,AUT,"Age population, age 20, female",SP.POP.AG20.FE.IN,44266.5,44022.5,44010.5,44108.5,45052
Austria,AUT,"Age population, age 19, male",SP.POP.AG19.MA.IN,45679.5,45965,45966,46145.5,46149
Austria,AUT,"Age population, age 19, female",SP.POP.AG19.FE.IN,43177.5,43626,43556.5,43952,44301.5
Austria,AUT,"Age population, age 18, female",SP.POP.AG18.FE.IN,42825,43167.5,43492,43386.5,43218.5
Austria,AUT,"Age population, age 18, male",SP.POP.AG18.MA.IN,45196.5,45573.5,45701.5,45252,45094.5
Austria,AUT,"Age population, age 13, female",SP.POP.AG13.FE.IN,40999,41303,41916.5,41976,41814.5
Austria,AUT,"Age population, age 13, male",SP.POP.AG13.MA.IN,43437.5,43748.5,44090.5,44584,44672
Austria,AUT,"Age population, age 14, female",SP.POP.AG14.FE.IN,41473,41473,41670,41942,42013
Austria,AUT,"Age population, age 14, male",SP.POP.AG14.MA.IN,43371.5,43914.5,44132.5,44117.5,44624
Austria,AUT,"Age population, age 15, female",SP.POP.AG15.FE.IN,42080.5,42007,41848.5,41708,42005
Austria,AUT,"Age population, age 15, male",SP.POP.AG15.MA.IN,43965,43897,44302.5,44170,44182
Austria,AUT,"Age population, age 16, female",SP.POP.AG16.FE.IN,42445.5,42678.5,42384.5,41936,41870.5
Austria,AUT,"Age population, age 16, male",SP.POP.AG16.MA.IN,44667,44545,44280.5,44384.5,44331.5
Austria,AUT,"Age population, age 17, female",SP.POP.AG17.FE.IN,42438.5,43115.5,43061,42574,42304
Austria,AUT,"Age population, age 17, male",SP.POP.AG17.MA.IN,44870,45319,44938.5,44462.5,44746
Azerbaijan,AZE,"Age population, age 24, male",SP.POP.AG24.MA.IN,73013.5,68500,67479.5,67465.5,65590.5
Azerbaijan,AZE,"Age population, age 24, female",SP.POP.AG24.FE.IN,74990,68629,66069.5,64874.5,61791
Azerbaijan,AZE,"Age population, age 23, male",SP.POP.AG23.MA.IN,68458,67710,67530,65128,65321.5
Azerbaijan,AZE,"Age population, age 23, female",SP.POP.AG23.FE.IN,68594,66306.5,64923.5,61341,59664
Azerbaijan,AZE,"Age population, age 22, female",SP.POP.AG22.FE.IN,66269.5,65160.5,61228.5,58889,60761
Azerbaijan,AZE,"Age population, age 22, male",SP.POP.AG22.MA.IN,67668.5,67769.5,65030,64520.5,67546.5
Azerbaijan,AZE,"Age population, age 21, male",SP.POP.AG21.MA.IN,67729,65259.5,64267.5,66451,71875
Azerbaijan,AZE,"Age population, age 21, female",SP.POP.AG21.FE.IN,65124,61454.5,58625,59702,64424
Azerbaijan,AZE,"Age population, age 20, male",SP.POP.AG20.MA.IN,65218,64482.5,66107.5,70625,77114.5
Azerbaijan,AZE,"Age population, age 20, female",SP.POP.AG20.FE.IN,61420,58833,59343.5,63214.5,68941.5
Azerbaijan,AZE,"Age population, age 19, male",SP.POP.AG19.MA.IN,64442.5,66332.5,70310,75906,79331
Azerbaijan,AZE,"Age population, age 19, female",SP.POP.AG19.FE.IN,58801.5,59555.5,62876,67770,70983
Azerbaijan,AZE,"Age population, age 18, female",SP.POP.AG18.FE.IN,59529.5,63101,67540.5,70012,71896
Azerbaijan,AZE,"Age population, age 18, male",SP.POP.AG18.MA.IN,66299.5,70550.5,75706.5,78334,80230.5
Azerbaijan,AZE,"Age population, age 13, female",SP.POP.AG13.FE.IN,74261,77677.5,81091,80959,80398
Azerbaijan,AZE,"Age population, age 13, male",SP.POP.AG13.MA.IN,82647.5,86296.5,90204,90234.5,89490.5
Azerbaijan,AZE,"Age population, age 14, female",SP.POP.AG14.FE.IN,71612.5,74257,77360,80780,80977.5
Azerbaijan,AZE,"Age population, age 14, male",SP.POP.AG14.MA.IN,80010.5,82638,85941.5,89849.5,90245.5
Azerbaijan,AZE,"Age population, age 15, female",SP.POP.AG15.FE.IN,70225,71612.5,73957.5,77076,80825.5
Azerbaijan,AZE,"Age population, age 15, male",SP.POP.AG15.MA.IN,78612.5,80008,82305,85611.5,89884.5
Azerbaijan,AZE,"Age population, age 16, female",SP.POP.AG16.FE.IN,67785,70230.5,71325.5,73735,77230.5
Azerbaijan,AZE,"Age population, age 16, male",SP.POP.AG16.MA.IN,75970.5,78617.5,79692,82036,85757.5
Azerbaijan,AZE,"Age population, age 17, female",SP.POP.AG17.FE.IN,63083,67795.5,69952.5,71218.5,74112.5
Azerbaijan,AZE,"Age population, age 17, male",SP.POP.AG17.MA.IN,70526.5,75983.5,78314,79540,82413
"Bahamas, The",BHS,"Age population, age 24, male",SP.POP.AG24.MA.IN,3136.5,3074,2988,2899,2860.5
"Bahamas, The",BHS,"Age population, age 24, female",SP.POP.AG24.FE.IN,3227,3166,3082.5,2990,2941
"Bahamas, The",BHS,"Age population, age 23, male",SP.POP.AG23.MA.IN,3073,2983,2886.5,2841,2835.5
"Bahamas, The",BHS,"Age population, age 23, female",SP.POP.AG23.FE.IN,3149,3058,2962.5,2911.5,2896
"Bahamas, The",BHS,"Age population, age 22, female",SP.POP.AG22.FE.IN,3040,2937.5,2877.5,2853.5,2865
"Bahamas, The",BHS,"Age population, age 22, male",SP.POP.AG22.MA.IN,2982,2881.5,2822.5,2804,2822
"Bahamas, The",BHS,"Age population, age 21, male",SP.POP.AG21.MA.IN,2880.5,2818.5,2781,2780.5,2834.5
"Bahamas, The",BHS,"Age population, age 21, female",SP.POP.AG21.FE.IN,2919,2852,2814.5,2812.5,2861.5
"Bahamas, The",BHS,"Age population, age 20, male",SP.POP.AG20.MA.IN,2817,2776.5,2755,2787.5,2870
"Bahamas, The",BHS,"Age population, age 20, female",SP.POP.AG20.FE.IN,2835.5,2791.5,2772,2804,2878.5
"Bahamas, The",BHS,"Age population, age 19, male",SP.POP.AG19.MA.IN,2776,2751,2763,2825,2898.5
"Bahamas, The",BHS,"Age population, age 19, female",SP.POP.AG19.FE.IN,2775,2749.5,2765,2823,2889.5
"Bahamas, The",BHS,"Age population, age 18, female",SP.POP.AG18.FE.IN,2735.5,2745,2789.5,2843,2899
"Bahamas, The",BHS,"Age population, age 18, male",SP.POP.AG18.MA.IN,2749,2759,2804,2860.5,2921.5
"Bahamas, The",BHS,"Age population, age 13, female",SP.POP.AG13.FE.IN,2847.5,2863,2782.5,2660.5,2637.5
"Bahamas, The",BHS,"Age population, age 13, male",SP.POP.AG13.MA.IN,2897.5,2914,2833.5,2713,2693.5
"Bahamas, The",BHS,"Age population, age 14, female",SP.POP.AG14.FE.IN,2833,2851,2868,2787,2664.5
"Bahamas, The",BHS,"Age population, age 14, male",SP.POP.AG14.MA.IN,2880,2899,2916,2836,2716
"Bahamas, The",BHS,"Age population, age 15, female",SP.POP.AG15.FE.IN,2796.5,2838.5,2859.5,2875,2792
"Bahamas, The",BHS,"Age population, age 15, male",SP.POP.AG15.MA.IN,2839,2881.5,2901.5,2919.5,2839.5
"Bahamas, The",BHS,"Age population, age 16, female",SP.POP.AG16.FE.IN,2763.5,2805,2850,2869.5,2884
"Bahamas, The",BHS,"Age population, age 16, male",SP.POP.AG16.MA.IN,2797.5,2841.5,2885.5,2907,2926
"Bahamas, The",BHS,"Age population, age 17, female",SP.POP.AG17.FE.IN,2733,2773.5,2818.5,2866.5,2889
"Bahamas, The",BHS,"Age population, age 17, male",SP.POP.AG17.MA.IN,2756.5,2799,2844.5,2895,2922.5
Bahrain,BHR,"Age population, age 24, male",SP.POP.AG24.MA.IN,18491,16739,15488.5,15471,15665
Bahrain,BHR,"Age population, age 24, female",SP.POP.AG24.FE.IN,10558.5,9836.5,8724,8655,9037.5
Bahrain,BHR,"Age population, age 23, male",SP.POP.AG23.MA.IN,16568.5,15519.5,14625.5,14522,14739
Bahrain,BHR,"Age population, age 23, female",SP.POP.AG23.FE.IN,10038,9118.5,8068,8140.5,8560
Bahrain,BHR,"Age population, age 22, female",SP.POP.AG22.FE.IN,9549.5,8548,7659,7877,8301
Bahrain,BHR,"Age population, age 22, male",SP.POP.AG22.MA.IN,14928,14356.5,13570.5,13375,13700.5
Bahrain,BHR,"Age population, age 21, male",SP.POP.AG21.MA.IN,13586,13226.5,12326,12122.5,12701.5
Bahrain,BHR,"Age population, age 21, female",SP.POP.AG21.FE.IN,9105,8146,7501.5,7825,8187
Bahrain,BHR,"Age population, age 20, male",SP.POP.AG20.MA.IN,12530.5,12122.5,10985.5,10915.5,11654.5
Bahrain,BHR,"Age population, age 20, female",SP.POP.AG20.FE.IN,8711,7912.5,7554,7912,8196.5
Bahrain,BHR,"Age population, age 19, male",SP.POP.AG19.MA.IN,11705.5,11044,9761.5,9791,10482
Bahrain,BHR,"Age population, age 19, female",SP.POP.AG19.FE.IN,8390.5,7840.5,7736.5,8094.5,8330
Bahrain,BHR,"Age population, age 18, female",SP.POP.AG18.FE.IN,8172,7882.5,7968,8303.5,8501.5
Bahrain,BHR,"Age population, age 18, male",SP.POP.AG18.MA.IN,11027,10091,8870,9034.5,9636.5
Bahrain,BHR,"Age population, age 13, female",SP.POP.AG13.FE.IN,8586.5,8878.5,9332.5,9573.5,9724.5
Bahrain,BHR,"Age population, age 13, male",SP.POP.AG13.MA.IN,9198.5,9203,9727.5,10019,10061.5
Bahrain,BHR,"Age population, age 14, female",SP.POP.AG14.FE.IN,8363,8615.5,9045.5,9295,9429
Bahrain,BHR,"Age population, age 14, male",SP.POP.AG14.MA.IN,9336,8939.5,9220.5,9555,9566
Bahrain,BHR,"Age population, age 15, female",SP.POP.AG15.FE.IN,8175,8368,8759,9015.5,9138
Bahrain,BHR,"Age population, age 15, male",SP.POP.AG15.MA.IN,9599.5,8823,8709.5,9059,9073
Bahrain,BHR,"Age population, age 16, female",SP.POP.AG16.FE.IN,8065.5,8153,8483,8762.5,8894
Bahrain,BHR,"Age population, age 16, male",SP.POP.AG16.MA.IN,9977,8966.5,8377,8768,8962.5
Bahrain,BHR,"Age population, age 17, female",SP.POP.AG17.FE.IN,8062.5,7989.5,8218,8526.5,8687.5
Bahrain,BHR,"Age population, age 17, male",SP.POP.AG17.MA.IN,10454,9390.5,8405.5,8717,9172.5
Bangladesh,BGD,"Age population, age 24, male",SP.POP.AG24.MA.IN,1416400.5,1389982,1379142.5,1386824.5,1415286
Bangladesh,BGD,"Age population, age 24, female",SP.POP.AG24.FE.IN,1684812,1700991.5,1696172,1694715,1697921
Bangladesh,BGD,"Age population, age 23, male",SP.POP.AG23.MA.IN,1422717.5,1395163.5,1401837.5,1428367,1473670.5
Bangladesh,BGD,"Age population, age 23, female",SP.POP.AG23.FE.IN,1697862.5,1704925,1704162,1707475.5,1714156
Bangladesh,BGD,"Age population, age 22, female",SP.POP.AG22.FE.IN,1705506.5,1713078,1717122.5,1723930.5,1729566.5
Bangladesh,BGD,"Age population, age 22, male",SP.POP.AG22.MA.IN,1433561.5,1417832.5,1443498,1487038,1541003.5
Bangladesh,BGD,"Age population, age 21, male",SP.POP.AG21.MA.IN,1458967,1459283.5,1502025,1554360,1604837
Bangladesh,BGD,"Age population, age 21, female",SP.POP.AG21.FE.IN,1716420,1726172.5,1733649.5,1739355.5,1737431.5
Bangladesh,BGD,"Age population, age 20, male",SP.POP.AG20.MA.IN,1500793.5,1517376.5,1568860.5,1617761,1657911.5
Bangladesh,BGD,"Age population, age 20, female",SP.POP.AG20.FE.IN,1731514,1742797.5,1748961,1746938.5,1733712
Bangladesh,BGD,"Age population, age 19, male",SP.POP.AG19.MA.IN,1555796.5,1583498.5,1631317.5,1669824.5,1699316.5
Bangladesh,BGD,"Age population, age 19, female",SP.POP.AG19.FE.IN,1748341.5,1758123.5,1756142.5,1742524,1718080
Bangladesh,BGD,"Age population, age 18, female",SP.POP.AG18.FE.IN,1761961.5,1765098,1750923.5,1725700.5,1691673.5
Bangladesh,BGD,"Age population, age 18, male",SP.POP.AG18.MA.IN,1615278,1644870,1681882,1709525.5,1729300.5
Bangladesh,BGD,"Age population, age 13, female",SP.POP.AG13.FE.IN,1667232.5,1631365,1594272.5,1562976,1538454
Bangladesh,BGD,"Age population, age 13, male",SP.POP.AG13.MA.IN,1759249.5,1762617.5,1747879.5,1723931,1692708.5
Bangladesh,BGD,"Age population, age 14, female",SP.POP.AG14.FE.IN,1705088,1670431,1628612.5,1591918,1561133.5
Bangladesh,BGD,"Age population, age 14, male",SP.POP.AG14.MA.IN,1753308.5,1763675,1758759.5,1744701,1721682.5
Bangladesh,BGD,"Age population, age 15, female",SP.POP.AG15.FE.IN,1736854.5,1709044,1666368.5,1625423.5,1589712.5
Bangladesh,BGD,"Age population, age 15, male",SP.POP.AG15.MA.IN,1736511,1752900,1758018.5,1754463.5,1742012.5
Bangladesh,BGD,"Age population, age 16, female",SP.POP.AG16.FE.IN,1758524.5,1740040.5,1703415.5,1662043.5,1622443
Bangladesh,BGD,"Age population, age 16, male",SP.POP.AG16.MA.IN,1709171,1729605,1745100.5,1752165,1750745.5
Bangladesh,BGD,"Age population, age 17, female",SP.POP.AG17.FE.IN,1766348,1759242.5,1732883.5,1697686.5,1657722.5
Bangladesh,BGD,"Age population, age 17, male",SP.POP.AG17.MA.IN,1668154,1693884.5,1719589.5,1737238,1746597
