country_code,bucket,sex,pop
SDN,55plus,male,1081851.0
SDN,55plus,female,1242654.0
SEN,1014,male,1179104.0
SEN,1014,female,1081718.0
SEN,1519,male,1081203.0
SEN,1519,female,1007154.0
SEN,2024,male,924321.0
SEN,2024,female,896579.0
SEN,2534,male,1468317.0
SEN,2534,female,1473873.0
SEN,3544,male,1007016.0
SEN,3544,female,1029797.0
SEN,4554,male,674348.0
SEN,4554,female,674511.0
SEN,55plus,male,428699.0
SEN,55plus,female,430399.0
SGP,1014,male,116172.0
SGP,1014,female,110276.0
SGP,1519,male,163925.0
SGP,1519,female,146735.0
SGP,2024,male,285798.0
SGP,2024,female,237174.0
SGP,2534,male,664526.0
SGP,2534,female,549675.0
SGP,3544,male,505753.0
SGP,3544,female,462578.0
SGP,4554,male,389140.0
SGP,4554,female,375122.0
SGP,55plus,male,333770.0
SGP,55plus,female,325400.0
SLB,1014,male,50558.0
SLB,1014,female,47516.0
SLB,1519,male,44318.0
SLB,1519,female,41217.0
SLB,2024,male,39667.0
SLB,2024,female,37976.0
SLB,2534,male,61918.0
SLB,2534,female,60885.0
SLB,3544,male,50002.0
SLB,3544,female,49439.0
SLB,4554,male,37780.0
SLB,4554,female,35321.0
SLB,55plus,male,21809.0
SLB,55plus,female,20958.0
SLE,1014,male,523343.0
SLE,1014,female,517694.0
SLE,1519,male,483492.0
SLE,1519,female,477787.0
SLE,2024,male,430959.0
SLE,2024,female,425720.0
SLE,2534,male,684884.0
SLE,2534,female,683419.0
SLE,3544,male,482987.0
SLE,3544,female,481523.0
SLE,4554,male,320179.0
SLE,4554,female,329504.0
SLE,55plus,male,195383.0
SLE,55plus,female,213630.0
SLV,1014,male,286934.0
SLV,1014,female,269346.0
SLV,1519,male,287370.0
SLV,1519,female,268940.0
SLV,2024,male,297443.0
SLV,2024,female,282789.0
SLV,2534,male,599666.0
SLV,2534,female,588046.0
SLV,3544,male,360264.0
SLV,3544,female,432358.0
SLV,4554,male,274620.0
SLV,4554,female,390685.0
SLV,55plus,male,202859.0
SLV,55plus,female,299362.0
SMR,1014,male,832.0
SMR,1014,female,805.0
SMR,1519,male,915.0
SMR,1519,female,843.0
SMR,2024,male,943.0
SMR,2024,female,833.0
SMR,2534,male,1677.0
SMR,2534,female,1640.0
SMR,3544,male,1823.0
SMR,3544,female,1881.0
SMR,4554,male,2634.0
SMR,4554,female,2812.0
SMR,55plus,male,2927.0
SMR,55plus,female,2977.0
SOM,1014,male,1275671.0
SOM,1014,female,1243696.0
SOM,1519,male,1052280.0
SOM,1519,female,1025557.0
SOM,2024,male,895641.0
SOM,2024,female,884088.0
SOM,2534,male,1318384.0
SOM,2534,female,1319962.0
SOM,3544,male,850427.0
SOM,3544,female,865763.0
SOM,4554,male,536239.0
SOM,4554,female,561122.0
SOM,55plus,male,320634.0
SOM,55plus,female,360144.0
SRB,1014,male,160336.0
SRB,1014,female,159163.0
SRB,1519,male,162838.0
SRB,1519,female,162273.0
SRB,2024,male,170378.0
SRB,2024,female,171780.0
SRB,2534,male,371902.0
SRB,2534,female,372823.0
SRB,3544,male,437529.0
SRB,3544,female,447939.0
SRB,4554,male,452351.0
SRB,4554,female,473834.0
SRB,55plus,male,408392.0
SRB,55plus,female,461739.0
SSA,1014,male,81508601.0
SSA,1014,female,79865474.0
SSA,1519,male,72749488.0
SSA,1519,female,71450610.0
SSA,2024,male,62169278.0
SSA,2024,female,61446853.0
SSA,2534,male,96434587.0
SSA,2534,female,96694615.0
SSA,3544,male,68318100.0
SSA,3544,female,69645807.0
SSA,4554,male,44496261.0
SSA,4554,female,46441948.0
SSA,55plus,male,26540270.0
SSA,55plus,female,29565945.0
SSD,1014,male,827528.0
SSD,1014,female,810438.0
SSD,1519,male,783775.0
SSD,1519,female,772056.0
SSD,2024,male,647316.0
SSD,2024,female,641777.0
SSD,2534,male,736951.0
SSD,2534,female,748833.0
SSD,3544,male,551155.0
SSD,3544,female,618655.0
SSD,4554,male,505340.0
SSD,4554,female,575675.0
SSD,55plus,male,273051.0
SSD,55plus,female,329294.0
SSF,1014,male,81512680.0
SSF,1014,female,79869376.0
SSF,1519,male,72753396.0
SSF,1519,female,71454413.0
SSF,2024,male,62173571.0
SSF,2024,female,61450560.0
SSF,2534,male,96447338.0
SSF,2534,female,96703146.0
SSF,3544,male,68331714.0
SSF,3544,female,69654065.0
SSF,4554,male,44506101.0
SSF,4554,female,46449326.0
SSF,55plus,male,26546698.0
SSF,55plus,female,29572384.0
SST,1014,male,855259.0
SST,1014,female,822346.0
SST,1519,male,833962.0
SST,1519,female,803048.0
SST,2024,male,827488.0
SST,2024,female,773833.0
SST,2534,male,1748668.0
SST,2534,female,1537799.0
SST,3544,male,1694685.0
SST,3544,female,1423238.0
SST,4554,male,1213531.0
SST,4554,female,1112155.0
SST,55plus,male,871646.0
SST,55plus,female,891851.0
STP,1014,male,14569.0
STP,1014,female,14501.0
STP,1519,male,13787.0
STP,1519,female,13882.0
STP,2024,male,11444.0
STP,2024,female,11902.0
STP,2534,male,15811.0
STP,2534,female,16272.0
STP,3544,male,13033.0
STP,3544,female,13317.0
STP,4554,male,9898.0
STP,4554,female,9630.0
STP,55plus,male,5859.0
STP,55plus,female,5957.0
SUR,1014,male,28073.0
SUR,1014,female,27166.0
SUR,1519,male,27694.0
SUR,1519,female,26889.0
SUR,2024,male,27557.0
SUR,2024,female,26982.0
SUR,2534,male,49237.0
SUR,2534,female,48121.0
SUR,3544,male,44092.0
SUR,3544,female,41499.0
SUR,4554,male,36331.0
SUR,4554,female,35448.0
SUR,55plus,male,30460.0
SUR,55plus,female,31008.0
SVK,1014,male,146972.0
SVK,1014,female,140127.0
SVK,1519,male,142487.0
SVK,1519,female,135012.0
SVK,2024,male,130821.0
SVK,2024,female,123770.0
SVK,2534,male,323572.0
SVK,2534,female,309538.0
SVK,3544,male,424361.0
SVK,3544,female,405578.0
SVK,4554,male,428420.0
SVK,4554,female,414020.0
SVK,55plus,male,325103.0
SVK,55plus,female,344870.0
SVN,1014,male,57310.0
SVN,1014,female,54519.0
SVN,1519,male,56484.0
SVN,1519,female,53897.0
SVN,2024,male,51450.0
SVN,2024,female,48498.0
SVN,2534,male,122152.0
SVN,2534,female,105357.0
SVN,3544,male,155457.0
SVN,3544,female,137223.0
SVN,4554,male,164824.0
SVN,4554,female,148786.0
SVN,55plus,male,149063.0
SVN,55plus,female,146943.0
SWE,1014,male,325411.0
SWE,1014,female,306772.0
SWE,1519,male,326118.0
SWE,1519,female,307305.0
SWE,2024,male,315027.0
SWE,2024,female,293110.0
SWE,2534,male,713835.0
SWE,2534,female,660188.0
SWE,3544,male,726065.0
SWE,3544,female,688016.0
SWE,4554,male,665306.0
SWE,4554,female,643691.0
SWE,55plus,male,651369.0
SWE,55plus,female,638940.0
SWZ,1014,male,67757.0
SWZ,1014,female,67723.0
SWZ,1519,male,64999.0
SWZ,1519,female,65058.0
SWZ,2024,male,60263.0
SWZ,2024,female,59246.0
SWZ,2534,male,104636.0
SWZ,2534,female,103809.0
SWZ,3544,male,82763.0
SWZ,3544,female,84704.0
SWZ,4554,male,47676.0
SWZ,4554,female,50897.0
SWZ,55plus,male,26593.0
SWZ,55plus,female,36453.0
SXM,1014,male,1394.0
SXM,1014,female,1192.0
SXM,1519,male,1503.0
SXM,1519,female,1329.0
SXM,2024,male,1248.0
SXM,2024,female,1256.0
SXM,2534,male,2405.0
SXM,2534,female,2745.0
SXM,3544,male,2858.0
SXM,3544,female,3499.0
SXM,4554,male,3264.0
SXM,4554,female,3666.0
SXM,55plus,male,3464.0
SXM,55plus,female,3825.0
SYC,1014,male,4079.0
SYC,1014,female,3902.0
SYC,1519,male,3908.0
SYC,1519,female,3803.0
SYC,2024,male,4293.0
SYC,2024,female,3707.0
SYC,2534,male,12751.0
SYC,2534,female,8531.0
SYC,3544,male,13614.0
SYC,3544,female,8258.0
SYC,4554,male,9840.0
SYC,4554,female,7378.0
SYC,55plus,male,6428.0
SYC,55plus,female,6439.0
SYR,1014,male,1325974.0
SYR,1014,female,1261353.0
SYR,1519,male,1513283.0
SYR,1519,female,1451385.0
SYR,2024,male,1492939.0
SYR,2024,female,1456426.0
SYR,2534,male,2223724.0
SYR,2534,female,2148996.0
SYR,3544,male,1452430.0
SYR,3544,female,1460416.0
SYR,4554,male,1124127.0
SYR,4554,female,1196452.0
SYR,55plus,male,741225.0
SYR,55plus,female,832569.0
TCA,1014,male,1098.0
TCA,1014,female,1238.0
TCA,1519,male,1205.0
TCA,1519,female,1409.0
TCA,2024,male,1211.0
TCA,2024,female,1464.0
TCA,2534,male,3226.0
TCA,2534,female,3371.0
TCA,3544,male,4331.0
TCA,3544,female,3781.0
TCA,4554,male,4240.0
TCA,4554,female,3715.0
TCA,55plus,male,3045.0
TCA,55plus,female,2901.0
TCD,1014,male,1361195.0
TCD,1014,female,1326419.0
TCD,1519,male,1148985.0
TCD,1519,female,1120017.0
TCD,2024,male,952114.0
TCD,2024,female,938445.0
TCD,2534,male,1470661.0
TCD,2534,female,1466806.0
TCD,3544,male,919061.0
TCD,3544,female,932399.0
TCD,4554,male,608923.0
TCD,4554,female,633275.0
TCD,55plus,male,341109.0
TCD,55plus,female,373210.0
TEA,1014,male,79003869.0
TEA,1014,female,70924852.0
TEA,1519,male,74957051.0
TEA,1519,female,67025508.0
TEA,2024,male,70377730.0
TEA,2024,female,63132692.0
TEA,2534,male,151642195.0
TEA,2534,female,138113124.0
TEA,3544,male,167869868.0
TEA,3544,female,158714832.0
TEA,4554,male,147695103.0
TEA,4554,female,145432715.0
TEA,55plus,male,135952106.0
TEA,55plus,female,140829566.0
TEC,1014,male,16660326.0
TEC,1014,female,15861257.0
TEC,1519,male,15140666.0
TEC,1519,female,14456368.0
TEC,2024,male,13673537.0
TEC,2024,female,13171297.0
TEC,2534,male,30323119.0
TEC,2534,female,29471652.0
TEC,3544,male,35938795.0
TEC,3544,female,35808946.0
TEC,4554,male,29589532.0
TEC,4554,female,31396987.0
TEC,55plus,male,24135760.0
TEC,55plus,female,28023453.0
TGO,1014,male,589932.0
TGO,1014,female,577021.0
TGO,1519,male,527909.0
TGO,1519,female,515562.0
TGO,2024,male,439416.0
TGO,2024,female,428014.0
TGO,2534,male,705652.0
TGO,2534,female,686497.0
TGO,3544,male,539801.0
TGO,3544,female,525378.0
TGO,4554,male,382663.0
TGO,4554,female,380736.0
TGO,55plus,male,227940.0
TGO,55plus,female,238480.0
THA,1014,male,2036473.0
THA,1014,female,1921255.0
THA,1519,male,2179614.0
THA,1519,female,2068224.0
THA,2024,male,2382052.0
THA,2024,female,2276768.0
THA,2534,male,5082489.0
THA,2534,female,4947076.0
THA,3544,male,5069728.0
THA,3544,female,5130155.0
THA,4554,male,5103183.0
THA,4554,female,5493020.0
THA,55plus,male,4728702.0
THA,55plus,female,5363775.0
TJK,1014,male,610825.0
TJK,1014,female,620147.0
TJK,1519,male,490095.0
TJK,1519,female,495340.0
TJK,2024,male,408880.0
TJK,2024,female,444987.0
TJK,2534,male,837992.0
TJK,2534,female,875722.0
TJK,3544,male,675244.0
TJK,3544,female,703027.0
TJK,4554,male,422380.0
TJK,4554,female,455417.0
TJK,55plus,male,315296.0
TJK,55plus,female,354685.0
TKM,1014,male,391392.0
TKM,1014,female,379162.0
TKM,1519,male,298397.0
TKM,1519,female,281097.0
TKM,2024,male,257167.0
TKM,2024,female,243194.0
TKM,2534,male,654736.0
TKM,2534,female,646501.0
TKM,3544,male,538379.0
TKM,3544,female,537950.0
TKM,4554,male,382293.0
TKM,4554,female,440255.0
TKM,55plus,male,263438.0
TKM,55plus,female,330649.0
TLA,1014,male,26026379.0
TLA,1014,female,25013731.0
TLA,1519,male,26165670.0
TLA,1519,female,25220214.0
TLA,2024,male,26247901.0
TLA,2024,female,25536719.0
TLA,2534,male,51413605.0
TLA,2534,female,51218146.0
TLA,3544,male,46593229.0
TLA,3544,female,48048063.0
TLA,4554,male,38144162.0
TLA,4554,female,40761527.0
TLA,55plus,male,29336755.0
TLA,55plus,female,32449510.0
TLS,1014,male,78631.0
TLS,1014,female,76030.0
TLS,1519,male,78497.0
TLS,1519,female,76682.0
TLS,2024,male,76169.0
TLS,2024,female,74618.0
TLS,2534,male,114350.0
TLS,2534,female,114502.0
TLS,3544,male,80591.0
TLS,3544,female,80377.0
TLS,4554,male,53401.0
TLS,4554,female,50046.0
TLS,55plus,male,38684.0
TLS,55plus,female,36680.0
TMN,1014,male,23062868.0
TMN,1014,female,21950378.0
TMN,1519,male,20568208.0
TMN,1519,female,19629928.0
TMN,2024,male,18224952.0
TMN,2024,female,17495465.0
TMN,2534,male,34314940.0
TMN,2534,female,33028716.0
TMN,3544,male,32923170.0
TMN,3544,female,32111787.0
TMN,4554,male,24102057.0
TMN,4554,female,23659599.0
TMN,55plus,male,16179905.0
TMN,55plus,female,16610476.0
TON,1014,male,6656.0
TON,1014,female,6302.0
TON,1519,male,5963.0
TON,1519,female,5776.0
TON,2024,male,4670.0
TON,2024,female,5088.0
TON,2534,male,4625.0
TON,2534,female,6905.0
TON,3544,male,4095.0
TON,3544,female,6152.0
TON,4554,male,4236.0
TON,4554,female,5167.0
TON,55plus,male,3728.0
TON,55plus,female,4002.0
TSA,1014,male,93275110.0
TSA,1014,female,86060955.0
TSA,1519,male,93925759.0
TSA,1519,female,86663943.0
TSA,2024,male,92297742.0
TSA,2024,female,86387103.0
TSA,2534,male,168429071.0
TSA,2534,female,159264370.0
TSA,3544,male,143155770.0
TSA,3544,female,136392069.0
TSA,4554,male,106980670.0
TSA,4554,female,103310460.0
TSA,55plus,male,75574908.0
TSA,55plus,female,75414341.0
TSS,1014,male,81512680.0
TSS,1014,female,79869376.0
TSS,1519,male,72753396.0
TSS,1519,female,71454413.0
TSS,2024,male,62173571.0
TSS,2024,female,61450560.0
TSS,2534,male,96447338.0
TSS,2534,female,96703146.0
TSS,3544,male,68331714.0
TSS,3544,female,69654065.0
TSS,4554,male,44506101.0
TSS,4554,female,46449326.0
TSS,55plus,male,26546698.0
TSS,55plus,female,29572384.0
TTO,1014,male,43623.0
TTO,1014,female,42104.0
TTO,1519,male,44026.0
TTO,1519,female,42368.0
TTO,2024,male,43606.0
TTO,2024,female,41792.0
TTO,2534,male,96468.0
TTO,2534,female,92880.0
TTO,3544,male,120599.0
TTO,3544,female,119236.0
TTO,4554,male,95384.0
TTO,4554,female,95383.0
TTO,55plus,male,79946.0
TTO,55plus,female,85099.0
TUN,1014,male,546014.0
TUN,1014,female,511913.0
TUN,1519,male,472729.0
TUN,1519,female,441386.0
TUN,2024,male,411471.0
TUN,2024,female,390593.0
TUN,2534,male,873219.0
TUN,2534,female,873983.0
TUN,3544,male,897122.0
TUN,3544,female,968774.0
TUN,4554,male,769813.0
TUN,4554,female,818613.0
TUN,55plus,male,625732.0
TUN,55plus,female,668548.0
TUR,1014,male,3349509.0
TUR,1014,female,3233826.0
TUR,1519,male,3148027.0
TUR,1519,female,3025740.0
TUR,2024,male,3147425.0
TUR,2024,female,3011567.0
TUR,2534,male,6739944.0
TUR,2534,female,6457108.0
TUR,3544,male,6446088.0
TUR,3544,female,6310556.0
TUR,4554,male,5760318.0
TUR,4554,female,5763473.0
TUR,55plus,male,4357324.0
TUR,55plus,female,4484460.0
TUV,1014,male,538.0
TUV,1014,female,485.0
TUV,1519,male,458.0
TUV,1519,female,402.0
TUV,2024,male,374.0
TUV,2024,female,350.0
TUV,2534,male,705.0
TUV,2534,female,629.0
TUV,3544,male,519.0
TUV,3544,female,448.0
TUV,4554,male,457.0
TUV,4554,female,398.0
TUV,55plus,male,440.0
TUV,55plus,female,510.0
TZA,1014,male,4348111.0
TZA,1014,female,4279389.0
TZA,1519,male,3829374.0
TZA,1519,female,3793165.0
TZA,2024,male,3296712.0
TZA,2024,female,3290623.0
TZA,2534,male,5075722.0
TZA,2534,female,5089472.0
TZA,3544,male,3423412.0
TZA,3544,female,3595587.0
TZA,4554,male,2256454.0
TZA,4554,female,2396654.0
TZA,55plus,male,1160068.0
TZA,55plus,female,1323317.0
UGA,1014,male,3334319.0
UGA,1014,female,3299939.0
UGA,1519,male,2964185.0
UGA,1519,female,2961248.0
UGA,2024,male,2548638.0
UGA,2024,female,2569113.0
UGA,2534,male,3948742.0
UGA,2534,female,4012358.0
UGA,3544,male,2311258.0
UGA,3544,female,2388551.0
UGA,4554,male,1337291.0
UGA,4554,female,1421597.0
UGA,55plus,male,752061.0
UGA,55plus,female,872113.0
UKR,1014,male,1147969.0
UKR,1014,female,1085767.0
UKR,1519,male,1128894.0
UKR,1519,female,1075080.0
UKR,2024,male,1003431.0
UKR,2024,female,974012.0
UKR,2534,male,2425448.0
UKR,2534,female,2370639.0
UKR,3544,male,3302494.0
UKR,3544,female,3248276.0
UKR,4554,male,2535508.0
UKR,4554,female,2832335.0
UKR,55plus,male,2448926.0
UKR,55plus,female,2901953.0
UMC,1014,male,106297621.0
UMC,1014,female,97110982.0
UMC,1519,male,101522286.0
UMC,1519,female,92497017.0
UMC,2024,male,96479780.0
UMC,2024,female,88257016.0
UMC,2534,male,206205112.0
UMC,2534,female,191936294.0
UMC,3544,male,222386893.0
UMC,3544,female,214009949.0
UMC,4554,male,191672307.0
UMC,4554,female,191959383.0
UMC,55plus,male,169646230.0
UMC,55plus,female,178017210.0
URY,1014,male,119305.0
URY,1014,female,113810.0
URY,1519,male,119164.0
URY,1519,female,113909.0
URY,2024,male,122252.0
URY,2024,female,117352.0
URY,2534,male,253103.0
URY,2534,female,245124.0
URY,3544,male,224784.0
URY,3544,female,221079.0
URY,4554,male,213867.0
URY,4554,female,219312.0
URY,55plus,male,181681.0
URY,55plus,female,196211.0
USA,1014,male,10553355.0
USA,1014,female,9971458.0
USA,1519,male,11454686.0
USA,1519,female,10792499.0
USA,2024,male,11587245.0
USA,2024,female,10886816.0
USA,2534,male,23494305.0
USA,2534,female,21927231.0
USA,3544,male,23766429.0
USA,3544,female,22350890.0
USA,4554,male,20871095.0
USA,4554,female,20021867.0
USA,55plus,male,20612996.0
USA,55plus,female,20564704.0
UZB,1014,male,1691047.0
UZB,1014,female,1578360.0
UZB,1519,male,1486600.0
UZB,1519,female,1405257.0
UZB,2024,male,1263969.0
UZB,2024,female,1203465.0
UZB,2534,male,2971993.0
UZB,2534,female,2838996.0
UZB,3544,male,2753255.0
UZB,3544,female,2651599.0
UZB,4554,male,1889351.0
UZB,4554,female,1878103.0
UZB,55plus,male,1382690.0
UZB,55plus,female,1485069.0
VCT,1014,male,4004.0
VCT,1014,female,3894.0
VCT,1519,male,3859.0
VCT,1519,female,3651.0
VCT,2024,male,3609.0
VCT,2024,female,3334.0
VCT,2534,male,7373.0
VCT,2534,female,6745.0
VCT,3544,male,6536.0
VCT,3544,female,6529.0
VCT,4554,male,6679.0
VCT,4554,female,6331.0
VCT,55plus,male,6313.0
VCT,55plus,female,5866.0
VEN,1014,male,1380603.0
VEN,1014,female,1308209.0
VEN,1519,male,1404981.0
VEN,1519,female,1338081.0
VEN,2024,male,1237377.0
VEN,2024,female,1162397.0
VEN,2534,male,1838840.0
VEN,2534,female,1766262.0
VEN,3544,male,1754076.0
VEN,3544,female,1837497.0
VEN,4554,male,1631146.0
VEN,4554,female,1753523.0
VEN,55plus,male,1342546.0
VEN,55plus,female,1488010.0
VGB,1014,male,1058.0
VGB,1014,female,1042.0
VGB,1519,male,1369.0
VGB,1519,female,1314.0
VGB,2024,male,1234.0
VGB,2024,female,1268.0
VGB,2534,male,2746.0
VGB,2534,female,3105.0
VGB,3544,male,3402.0
VGB,3544,female,4124.0
VGB,4554,male,3101.0
VGB,4554,female,3645.0
VGB,55plus,male,2299.0
VGB,55plus,female,2515.0
VIR,1014,male,2995.0
VIR,1014,female,2689.0
VIR,1519,male,3110.0
VIR,1519,female,3065.0
VIR,2024,male,2899.0
VIR,2024,female,2821.0
VIR,2534,male,4920.0
VIR,2534,female,5234.0
VIR,3544,male,5527.0
VIR,3544,female,6014.0
VIR,4554,male,6235.0
VIR,4554,female,6675.0
VIR,55plus,male,7463.0
VIR,55plus,female,8364.0
VNM,1014,male,4432466.0
VNM,1014,female,4253167.0
VNM,1519,male,3772006.0
VNM,1519,female,3681317.0
VNM,2024,male,3276828.0
VNM,2024,female,3257978.0
VNM,2534,male,7327343.0
VNM,2534,female,7305275.0
VNM,3544,male,8292228.0
VNM,3544,female,8311252.0
VNM,4554,male,6330528.0
VNM,4554,female,6564223.0
VNM,55plus,male,4977826.0
VNM,55plus,female,5634038.0
VUT,1014,male,20419.0
VUT,1014,female,19269.0
VUT,1519,male,17020.0
VUT,1519,female,16104.0
VUT,2024,male,13568.0
VUT,2024,female,13320.0
VUT,2534,male,23658.0
VUT,2534,female,25727.0
VUT,3544,male,19569.0
VUT,3544,female,20838.0
VUT,4554,male,13471.0
VUT,4554,female,11804.0
VUT,55plus,male,9178.0
VUT,55plus,female,9000.0
WLD,1014,male,353642743.0
WLD,1014,female,332032646.0
WLD,1519,male,339048551.0
WLD,1519,female,318070387.0
WLD,2024,male,320384500.0
WLD,2024,female,301785268.0
WLD,2534,male,615585048.0
WLD,2534,female,581950477.0
WLD,3544,male,580061280.0
WLD,3544,female,559038971.0
WLD,4554,male,472599764.0
WLD,4554,female,469521979.0
WLD,55plus,male,385545507.0
WLD,55plus,female,401613005.0
WSM,1014,male,14311.0
WSM,1014,female,13515.0
WSM,1519,male,11835.0
WSM,1519,female,11233.0
WSM,2024,male,8852.0
WSM,2024,female,8132.0
WSM,2534,male,12565.0
WSM,2534,female,13517.0
WSM,3544,male,10053.0
WSM,3544,female,11083.0
WSM,4554,male,9794.0
WSM,4554,female,9567.0
WSM,55plus,male,8190.0
WSM,55plus,female,7702.0
XKX,1014,male,72813.0
XKX,1014,female,65976.0
XKX,1519,male,74009.0
XKX,1519,female,72241.0
XKX,2024,male,75343.0
XKX,2024,female,74008.0
XKX,2534,male,132609.0
XKX,2534,female,128230.0
XKX,3544,male,123385.0
XKX,3544,female,121335.0
XKX,4554,male,103868.0
XKX,4554,female,119966.0
XKX,55plus,male,84071.0
XKX,55plus,female,97364.0
YEM,1014,male,2466942.0
YEM,1014,female,2354494.0
YEM,1519,male,2184874.0
YEM,1519,female,2089424.0
YEM,2024,male,1908905.0
YEM,2024,female,1835856.0
YEM,2534,male,3253098.0
YEM,2534,female,3178782.0
YEM,3544,male,2424539.0
YEM,3544,female,2371376.0
YEM,4554,male,1402712.0
YEM,4554,female,1383896.0
YEM,55plus,male,748292.0
YEM,55plus,female,793022.0
ZAF,1014,male,2638630.0
ZAF,1014,female,2622890.0
ZAF,1519,male,2731294.0
ZAF,1519,female,2706494.0
ZAF,2024,male,2597837.0
ZAF,2024,female,2532950.0
ZAF,2534,male,5560225.0
ZAF,2534,female,5638288.0
ZAF,3544,male,5107335.0
ZAF,3544,female,5180467.0
ZAF,4554,male,3290462.0
ZAF,4554,female,3493533.0
ZAF,55plus,male,2119566.0
ZAF,55plus,female,2675794.0
ZMB,1014,male,1375400.0
ZMB,1014,female,1378279.0
ZMB,1519,male,1232866.0
ZMB,1519,female,1240877.0
ZMB,2024,male,1028128.0
ZMB,2024,female,1043580.0
ZMB,2534,male,1626136.0
ZMB,2534,female,1653652.0
ZMB,3544,male,1192917.0
ZMB,3544,female,1195427.0
ZMB,4554,male,747279.0
ZMB,4554,female,770090.0
ZMB,55plus,male,355209.0
ZMB,55plus,female,411087.0
ZWE,1014,male,1142288.0
ZWE,1014,female,1131147.0
ZWE,1519,male,980182.0
ZWE,1519,female,976099.0
ZWE,2024,male,818224.0
ZWE,2024,female,840161.0
ZWE,2534,male,1000895.0
ZWE,2534,female,1160194.0
ZWE,3544,male,898190.0
ZWE,3544,female,1105180.0
ZWE,4554,male,485918.0
ZWE,4554,female,713255.0
ZWE,55plus,male,227472.0
ZWE,55plus,female,312937.0
