,index,name,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
349,349,SE,AGE_35_44,2661886,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232649C7864286E7B783BA0B40', 'data': {'user_count': {'lower_end': 254000, 'upper_end': 312000}, 'user_count_stage': 2}}",254000,312000,2,2025-06-27 01:29:34.842293
350,350,SE,AGE_25_34,2661886,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232651A577ADA38C9BF8BA345F', 'data': {'user_count': {'lower_end': 479000, 'upper_end': 587000}, 'user_count_stage': 2}}",479000,587000,2,2025-06-27 01:29:34.842293
351,351,SE,AGE_35_44,2661886,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265149358582CD5D59B6963D', 'data': {'user_count': {'lower_end': 203000, 'upper_end': 249000}, 'user_count_stage': 2}}",203000,249000,2,2025-06-27 01:29:34.842293
352,352,SE,AGE_45_54,2661886,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232651C7864286E7B783BA0B65', 'data': {'user_count': {'lower_end': 133000, 'upper_end': 164000}, 'user_count_stage': 2}}",133000,164000,2,2025-06-27 01:29:34.842293
353,353,SE,AGE_55_100,2661886,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326516A6D3B13DF0726BA0DA0', 'data': {'user_count': {'lower_end': 116000, 'upper_end': 143000}, 'user_count_stage': 2}}",116000,143000,2,2025-06-27 01:29:34.842293
354,354,SE,AGE_13_17,2661886,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232652A7267D7C27230EB49958', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
355,355,SE,AGE_18_24,2661886,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326527110CEE6668161BC8C88', 'data': {'user_count': {'lower_end': 1060000, 'upper_end': 1296000}, 'user_count_stage': 3}}",1060000,1296000,3,2025-06-27 01:29:34.842293
356,356,SE,AGE_35_44,2661886,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232652B15462BD6620D7B7A833', 'data': {'user_count': {'lower_end': 458000, 'upper_end': 560000}, 'user_count_stage': 2}}",458000,560000,2,2025-06-27 01:29:34.842293
357,357,SE,AGE_25_34,2661886,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232652001989DDF1603CBA4783', 'data': {'user_count': {'lower_end': 1079000, 'upper_end': 1319000}, 'user_count_stage': 3}}",1079000,1319000,3,2025-06-27 01:29:34.842293
358,358,SE,AGE_45_54,2661886,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326523FE7A925147D16B9375D', 'data': {'user_count': {'lower_end': 313000, 'upper_end': 384000}, 'user_count_stage': 2}}",313000,384000,2,2025-06-27 01:29:34.842293
359,359,BD,AGE_13_17,1210997,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232653DA11C18A47D603B813A5', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
360,360,BD,AGE_18_24,1210997,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232653202D59E1777C2EB59E2F', 'data': {'user_count': {'lower_end': 6954000, 'upper_end': 8501000}, 'user_count_stage': 2}}",6954000,8501000,2,2025-06-27 01:29:34.842293
361,361,SE,AGE_55_100,2661886,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2661886'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232653192BB2127ECA3FB790C1', 'data': {'user_count': {'lower_end': 267000, 'upper_end': 328000}, 'user_count_stage': 2}}",267000,328000,2,2025-06-27 01:29:34.842293
362,362,BD,AGE_25_34,1210997,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326549919ABE74B7A42B94251', 'data': {'user_count': {'lower_end': 6555000, 'upper_end': 8013000}, 'user_count_stage': 2}}",6555000,8013000,2,2025-06-27 01:29:34.842293
363,363,BD,AGE_35_44,1210997,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232654570F5137DD107BD5EA21', 'data': {'user_count': {'lower_end': 1070000, 'upper_end': 1308000}, 'user_count_stage': 2}}",1070000,1308000,2,2025-06-27 01:29:34.842293
364,364,BD,AGE_45_54,1210997,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232654FA26518958BC8FDFAD44', 'data': {'user_count': {'lower_end': 376000, 'upper_end': 460000}, 'user_count_stage': 2}}",376000,460000,2,2025-06-27 01:29:34.842293
365,365,BD,AGE_55_100,1210997,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326547D644605C6C609B8344D', 'data': {'user_count': {'lower_end': 551000, 'upper_end': 675000}, 'user_count_stage': 2}}",551000,675000,2,2025-06-27 01:29:34.842293
366,366,BD,AGE_13_17,1210997,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232654C7864286E7B783BA0B9E', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
367,367,BD,AGE_18_24,1210997,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326544E2C3F524C3F03B59BCE', 'data': {'user_count': {'lower_end': 13472000, 'upper_end': 16467000}, 'user_count_stage': 3}}",13472000,16467000,3,2025-06-27 01:29:34.842293
368,368,BD,AGE_35_44,1210997,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265565380CBA7A72FDBB848A', 'data': {'user_count': {'lower_end': 2641000, 'upper_end': 3229000}, 'user_count_stage': 2}}",2641000,3229000,2,2025-06-27 01:29:34.842293
369,369,BD,AGE_25_34,1210997,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232655BB871D6D6C201BBB994C', 'data': {'user_count': {'lower_end': 14624000, 'upper_end': 17875000}, 'user_count_stage': 3}}",14624000,17875000,3,2025-06-27 01:29:34.842293
370,370,BD,AGE_45_54,1210997,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326553FABBDACFBA10ECD34DF', 'data': {'user_count': {'lower_end': 794000, 'upper_end': 972000}, 'user_count_stage': 2}}",794000,972000,2,2025-06-27 01:29:34.842293
371,371,BD,AGE_13_17,1210997,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232655B130B30F8B398FB99A4A', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
372,372,BD,AGE_55_100,1210997,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265589E406B52DED0BBB1F3D', 'data': {'user_count': {'lower_end': 1061000, 'upper_end': 1298000}, 'user_count_stage': 2}}",1061000,1298000,2,2025-06-27 01:29:34.842293
373,373,BD,AGE_18_24,1210997,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232656805EFA9D15BDC6B8DA99', 'data': {'user_count': {'lower_end': 20427000, 'upper_end': 24967000}, 'user_count_stage': 3}}",20427000,24967000,3,2025-06-27 01:29:34.842293
374,374,BD,AGE_35_44,1210997,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265682B7F735FB052BB64271', 'data': {'user_count': {'lower_end': 3711000, 'upper_end': 4537000}, 'user_count_stage': 2}}",3711000,4537000,2,2025-06-27 01:29:34.842293
375,375,BD,AGE_25_34,1210997,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265689ACFF34D189F2BA5FFE', 'data': {'user_count': {'lower_end': 21180000, 'upper_end': 25887000}, 'user_count_stage': 3}}",21180000,25887000,3,2025-06-27 01:29:34.842293
376,376,BD,AGE_45_54,1210997,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232656D1E249740CBB4AB96D8F', 'data': {'user_count': {'lower_end': 1170000, 'upper_end': 1432000}, 'user_count_stage': 2}}",1170000,1432000,2,2025-06-27 01:29:34.842293
377,377,BE,AGE_18_24,2802361,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232657EA99A7B50E28F2B72182', 'data': {'user_count': {'lower_end': 628000, 'upper_end': 768000}, 'user_count_stage': 2}}",628000,768000,2,2025-06-27 01:29:34.842293
378,378,BE,AGE_13_17,2802361,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326578905911BB4AC7FB549FC', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
379,379,BE,AGE_25_34,2802361,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326588002CA988775F2B7714C', 'data': {'user_count': {'lower_end': 673000, 'upper_end': 824000}, 'user_count_stage': 2}}",673000,824000,2,2025-06-27 01:29:34.842293
380,380,BE,AGE_35_44,2802361,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262326581A1367451A1212BA1D8C', 'data': {'user_count': {'lower_end': 347000, 'upper_end': 425000}, 'user_count_stage': 2}}",347000,425000,2,2025-06-27 01:29:34.842293
381,381,BE,AGE_45_54,2802361,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265891050139BCB2ABB6A2DE', 'data': {'user_count': {'lower_end': 241000, 'upper_end': 296000}, 'user_count_stage': 2}}",241000,296000,2,2025-06-27 01:29:34.842293
382,382,BD,AGE_55_100,1210997,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1210997'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232657EF6DA0D9F1BC76BB320E', 'data': {'user_count': {'lower_end': 1613000, 'upper_end': 1973000}, 'user_count_stage': 2}}",1613000,1973000,2,2025-06-27 01:29:34.842293
383,383,BE,AGE_55_100,2802361,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232658B187F1313E1C83D0AAC9', 'data': {'user_count': {'lower_end': 202000, 'upper_end': 248000}, 'user_count_stage': 2}}",202000,248000,2,2025-06-27 01:29:34.842293
384,384,BE,AGE_18_24,2802361,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265967036D4F14475FB78E93', 'data': {'user_count': {'lower_end': 478000, 'upper_end': 586000}, 'user_count_stage': 2}}",478000,586000,2,2025-06-27 01:29:34.842293
385,385,BE,AGE_25_34,2802361,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623265970149FD432E832BF6E0B', 'data': {'user_count': {'lower_end': 521000, 'upper_end': 638000}, 'user_count_stage': 2}}",521000,638000,2,2025-06-27 01:29:34.842293
386,386,BE,AGE_13_17,2802361,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232659C7864286E7B783BA0C08', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
387,387,BE,AGE_35_44,2802361,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327009A72B5ECDDFC7AB8685A', 'data': {'user_count': {'lower_end': 276000, 'upper_end': 339000}, 'user_count_stage': 2}}",276000,339000,2,2025-06-27 01:29:34.842293
388,388,BE,AGE_45_54,2802361,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['2802361'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262327003742AF24F1F0FBB6CC11', 'data': {'user_count': {'lower_end': 190000, 'upper_end': 234000}, 'user_count_stage': 2}}",190000,234000,2,2025-06-27 01:29:34.842293
