,country_code,region_id,region_level,region_name,support_below_18
1199,MX,8583807,CITY,Tempoal,True
1200,BR,3451286,CITY,Rincao,True
1201,BR,3662784,CITY,Porto Acre,True
1202,TR,300796,CITY,Silvan,True
1203,BR,6320372,CITY,Ouro Velho,True
1204,BR,3456591,CITY,Mucurici,True
1205,BR,6323939,CITY,Campos Verdes,True
1206,BR,3468734,CITY,Buritirama,True
1207,BR,3469974,CITY,Bituruna,True
1208,JP,1860878,CITY,Kadena,True
1209,RO,665010,CITY,Târgu Jiu,True
1210,FR,2984885,CITY,Pyrenees Orientales,True
1211,MX,4005867,CITY,Escobedo,True
1212,DE,6557701,CITY,Soest,True
1213,TR,316726,CITY,Dikili,True
1214,GB,2634354,CITY,West Lothian,True
1215,BD,1337181,CITY,Faridpur,True
1216,FI,654899,CITY,Kajaani,True
1217,BR,3445854,CITY,Ubaira,True
1218,MX,3522343,CITY,Ometepec,True
1219,CH,8260140,CITY,Bernese Jura,True
1220,BR,3450841,CITY,Rubim,True
1221,MX,8581934,CITY,Tierra Blanca,True
1222,MX,3524580,CITY,Las Vigas de Ramirez,True
1223,BR,3471381,CITY,Ascurra,True
1224,MX,8583679,CITY,Jilotzingo,True
1225,RO,664565,CITY,Tudor Vladimirescu,True
1226,BR,6319154,CITY,Santa Barbara de Goias,True
1227,JP,1854383,CITY,Okayama,True
1228,BR,50400012,CITY,Santa Rita de Jacutinga,True
1229,BR,3448346,CITY,Sao Pedro da Uniao,True
1230,BR,3451362,CITY,Ribeirao Branco,True
1231,CA,6094817,CITY,Ottawa,True
1232,TR,296791,CITY,Yesilyurt,True
1233,NL,2754516,CITY,Heiloo,True
1234,TR,747471,CITY,Eregli,True
1235,BR,3461341,CITY,Inacio Martins,True
1236,BR,3471715,CITY,Araruama,True
1237,BR,3461143,CITY,Ipaussu,True
1238,JP,6822191,CITY,Izunokuni,True
1239,MX,8582281,CITY,Chilchota,True
1240,BR,3459385,CITY,Juti,True
1241,SA,10972354,CITY,Damad,True
1242,JP,6691617,CITY,Ainan,True
1243,RO,683365,CITY,Buhusi,True
1244,BR,3456796,CITY,Montezuma,True
1245,BR,3661756,CITY,Uarini,True
1246,BR,3470162,CITY,Bela Vista do Paraiso,True
1247,BR,6319620,CITY,Silvanopolis,True
1248,MX,8583088,CITY,Cuetzalan del Progreso,True
1249,JP,1857568,CITY,Matsubara,True
1250,MX,3981517,CITY,Tingambato,True
1251,BR,3466891,CITY,Carneirinho,True
1252,JP,1849519,CITY,Tsuyama,True
1253,BR,3394884,CITY,Milagres,True
1254,EG,355549,CITY,Imbaba,True
1255,TR,8521534,CITY,Sancaktepe,True
1256,DE,3220893,CITY,Main Spessart,True
1257,BR,3461642,CITY,Iacanga,True
1258,JP,92400041,CITY,Noboribetsu-shi,True
1259,BR,3450188,CITY,Santa Isabel,True
1260,BR,3449339,CITY,Sao Bras,True
1261,ES,6355236,CITY,Asturias,True
1262,BR,3452774,CITY,Porto Firme,True
1263,BR,6323260,CITY,Santa Terezinha,True
1264,BR,6320889,CITY,Itagimirim,True
1265,JP,1849407,CITY,Uenohara,True
1266,JP,1851933,CITY,Shirahama,True
1267,BR,3457191,CITY,Miguel Pereira,True
1268,DE,2951881,CITY,Bautzen,True
1269,BR,3466692,CITY,Catanduva,True
1270,GB,2641429,CITY,North Northamptonshire,True
1271,BR,3468592,CITY,Cabreuva,True
1272,BR,3456909,CITY,Monsenhor Paulo,True
1273,MX,3516499,CITY,Suchiapa,True
1274,JP,1856177,CITY,Nagasaki,True
1275,MX,8582808,CITY,Villa de Tututepec de Melchor Ocampo,True
1276,RO,679328,CITY,Darjiu,True
1277,DE,6558491,CITY,Birkenfeld,True
1278,NL,54020013,CITY,Texel,True
1279,BR,6319913,CITY,Guaribas,True
1280,BR,3449340,CITY,Sao Borja,True
1281,BR,6318842,CITY,Urupa,True
1282,BR,3459743,CITY,Joaquim Felicio,True
1283,BR,3457991,CITY,Mangaratiba,True
1284,BR,3384983,CITY,Vitorino Freire,True
1285,CA,6324729,CITY,Halifax,True
1286,MX,8584003,CITY,Tepetongo,True
1287,MX,8583771,CITY,Paso de Ovejas,True
1288,MX,3521051,CITY,Puente de Ixtla,True
1289,BR,3463939,CITY,Espinosa,True
1290,BR,6321991,CITY,Sao Roque do Canaa,True
1291,BR,3456630,CITY,Mossamedes,True
1292,JP,1859175,CITY,Kobayashi,True
1293,BR,6323259,CITY,Santa Rosa do Sul,True
1294,BR,3385592,CITY,Valenca do Piaui,True
1295,JP,92400043,CITY,Date-shi,True
1296,BR,3388106,CITY,Sao Sebastiao do Umbuzeiro,True
1297,BR,3459722,CITY,Joaquim Tavora,True
1298,MX,8583750,CITY,Medellin,True
1299,CH,6458860,CITY,Laufenburg,True
1300,BR,6319847,CITY,Baixa Grande do Ribeiro,True
1301,BR,50400016,CITY,Virginia,True
1302,BR,3457025,CITY,Mococa,True
1303,MX,3827409,CITY,Cuauhtemoc,True
1304,NL,2756888,CITY,Diemen,True
1305,JP,1854960,CITY,Nose,True
1306,JP,2112996,CITY,Choshi,True
1307,MX,3526908,CITY,Huimanguillo,True
1308,BR,3394801,CITY,Miraima,True
1309,IT,3164600,CITY,Venice,True
1310,BR,3465429,CITY,Corrego Fundo,True
1311,BR,6320239,CITY,Serra do Mel,True
1312,JP,1849621,CITY,Tsuno,True
1313,BR,3453014,CITY,Porangatu,True
1314,BR,3453659,CITY,Piracanjuba,True
1315,BR,6316881,CITY,Colider,True
1316,SE,2685699,CITY,Osthammar,True
1317,CH,7285004,CITY,Jura Nord vaudois,True
1318,CA,77400041,CITY,Fort McMurray,True
1319,BR,3445597,CITY,Valenca,True
1320,BR,3397936,CITY,Itapecuru Mirim,True
1321,JP,2128896,CITY,Noheji,True
1322,SE,2687062,CITY,Olofstrom,True
1323,BR,6318281,CITY,Santa Maria do Cambuca,True
1324,GB,6457407,CITY,Argyll and Bute,True
1325,BR,3402050,CITY,Cocal,True
1326,BR,6319940,CITY,Madeiro,True
1327,BR,3467362,CITY,Capao da Canoa,True
1328,TR,312416,CITY,Haskoy,True
1329,JP,2110629,CITY,Ushiku,True
1330,BR,3457001,CITY,Mogi das Cruzes,True
1331,BR,3401457,CITY,Cruz do Espirito Santo,True
1332,ZA,8347346,CITY,Capricorn,True
1333,AR,3862351,CITY,Caseros,True
1334,TR,738154,CITY,Vize,True
1335,JP,11611627,CITY,Higashihiroshima,True
1336,BR,3450980,CITY,Rodeio Bonito,True
1337,AR,3427428,CITY,Villaguay,True
1338,BR,6321595,CITY,Natalandia,True
1339,RO,678050,CITY,Floresti,True
1340,AR,3858677,CITY,Lago Argentino,True
1341,BR,3450832,CITY,Ruy Barbosa,True
1342,BR,3453635,CITY,Pirai,True
1343,BR,3398384,CITY,Icapui,True
1344,BR,3449124,CITY,Sao Francisco de Assis,True
1345,MX,8581769,CITY,Solosuchiapa,True
1346,BR,6320806,CITY,Caturama,True
1347,NL,2755434,CITY,Gorinchem,True
1348,MX,8582142,CITY,Huejucar,True
1349,BR,3447654,CITY,Sertao Santana,True
1350,JP,1852643,CITY,Settsu,True
1351,JP,6822188,CITY,Ōsaki,True
1352,BR,3456566,CITY,Mulungu do Morro,True
1353,BR,3467081,CITY,Caraguatatuba,True
1354,BR,3457595,CITY,Martinopolis,True
1355,BR,3461878,CITY,Guaraquecaba,True
1356,BR,3395908,CITY,Magalhaes de Almeida,True
1357,MX,3991328,CITY,Puerto Vallarta,True
1358,MX,8581885,CITY,Santa Clara,True
1359,NL,2754394,CITY,Hengelo,True
1360,TR,741763,CITY,Maltepe,True
1361,DE,3302158,CITY,Jerichower Land,True
1362,CH,2661394,CITY,Brig,True
1363,DE,3220989,CITY,Rheingau Taunus,True
1364,TR,9552840,CITY,Cukurova,True
1365,MX,8583272,CITY,El Marques,True
1366,MX,3530139,CITY,Coyoacan,True
1367,MX,3982170,CITY,Tecpan de Galeana,True
1368,MX,4018400,CITY,Apatzingan,True
1369,MX,3531200,CITY,Chalco de Diaz Covarrubias,True
1370,BR,3398872,CITY,Governador Archer,True
1371,JP,1856703,CITY,Miyazu,True
1372,AR,3837455,CITY,San Jeronimo,True
1373,NO,3157781,CITY,Fauske,True
1374,BR,6320005,CITY,Sao Joao do Arraial,True
1375,MX,3523202,CITY,Milpa Alta,True
1376,DK,2621215,CITY,Greve Municipality,True
1377,BR,6317027,CITY,Dom Bosco,True
1378,JP,11611611,CITY,Ogi,True
1379,BR,3472254,CITY,Andradas,True
1380,MX,3482929,CITY,Gonzalez,True
1381,BR,3454408,CITY,Pedregulho,True
1382,FI,9610675,CITY,Vakka-Suomi,True
1383,BR,3447660,CITY,Sertaneja,True
1384,BR,6319446,CITY,Picarra,True
1385,BR,3453240,CITY,Pompeu,True
1386,BR,3445728,CITY,Urandi,True
1387,BR,3393017,CITY,Parelhas,True
1388,BR,3471940,CITY,Aparecida do Taboado,True
1389,NL,2759821,CITY,Amersfoort,True
1390,GB,2649298,CITY,Flintshire,True
1391,BR,3448332,CITY,Sao Pedro do Sul,True
1392,PT,2732965,CITY,Valpaços,True
1393,JP,6822127,CITY,Ayase,True
1394,BR,3455061,CITY,Paranapanema,True
1395,NO,3136947,CITY,Steinkjer,True
1396,NO,7626373,CITY,Surnadal,True
1397,MX,3980186,CITY,Villa de Reyes,True
1398,BR,3454369,CITY,Pedro de Toledo,True
1399,BR,8550580,CITY,Brasil Novo,True
1400,JP,1851357,CITY,Suzaka,True
1401,TR,744168,CITY,Karamursel,True
1402,BR,3398399,CITY,Ibirajuba,True
1403,BR,3460552,CITY,Itirapua,True
1404,MX,8583240,CITY,Vicente Guerrero,True
1405,TR,316634,CITY,Dinar,True
1406,BR,6316298,CITY,Acailandia,True
1407,NL,2757850,CITY,Dalfsen,True
1408,BR,3460707,CITY,Itapicuru,True
1409,BR,3446619,CITY,Terenos,True
1410,JP,7452811,CITY,Yachiyo,True
1411,BR,3464008,CITY,Esmeraldas,True
1412,JP,6822163,CITY,Iruma,True
1413,SA,54500020,CITY,Umluj,True
1414,BD,1337215,CITY,Bhola,True
1415,BR,3450963,CITY,Rolante,True
1416,BR,3462374,CITY,Goias,True
1417,BR,6319948,CITY,Milton Brandao,True
1418,BR,3460899,CITY,Itaguai,True
1419,BR,3469459,CITY,Bom Jardim da Serra,True
1420,CA,77400106,CITY,La Matapedia,True
1421,JP,7418817,CITY,Shin-Kamigotō,True
1422,BR,3448813,CITY,Sao Jorge d'Oeste,True
1423,PT,8012366,CITY,Leiria,True
1424,BR,6321191,CITY,Braunas,True
1425,BR,3448240,CITY,Sao Sebastiao da Amoreira,True
1426,BR,3393008,CITY,Parintins,True
1427,BR,3458721,CITY,Lauro Muller,True
1428,BR,3446556,CITY,Teutonia,True
1429,BR,3456060,CITY,Novo Horizonte,True
1430,NL,2758626,CITY,Berkelland,True
1431,NO,3147467,CITY,Lillesand,True
1432,BR,3447450,CITY,Sobralia,True
1433,US,4407084,CITY,Saint Louis,True
1434,BR,3462487,CITY,General Salgado,True
1435,JP,1855416,CITY,Niimi,True
1436,SE,2676176,CITY,Sodertalje,True
1437,NO,54040052,CITY,Jevnaker,True
1438,CH,2659952,CITY,Lenzburg,True
1439,BR,3455793,CITY,Orindiuva,True
1440,EG,52200037,CITY,Dekhela,True
1441,BR,3392095,CITY,Pimenteiras,True
1442,GB,3333197,CITY,Southend-on-Sea,True
1443,BR,3470160,CITY,Bela Vista do Toldo,True
1444,JP,6940394,CITY,Saitama,True
1445,DE,2938913,CITY,Darmstadt,True
1446,JP,1851068,CITY,Takanabe,True
1447,DE,2924894,CITY,Freudenstadt,True
1448,BR,3471816,CITY,Arandu,True
1449,BR,3397875,CITY,Itatuba,True
1450,BR,3405456,CITY,Boca da Mata,True
1451,BR,3392425,CITY,Pedro Velho,True
1452,BR,3462557,CITY,Garibaldi,True
1453,MX,8583131,CITY,Jolalpan,True
1454,RO,679857,CITY,Cuza Voda,True
1455,JP,1864572,CITY,Chikushino,True
1456,BR,6318153,CITY,Rio Branco,True
1457,US,4935951,CITY,Essex,True
1458,JP,1855852,CITY,Nakanojo,True
1459,BR,3465517,CITY,Corguinho,True
1460,MX,3517994,CITY,San Pedro Huilotepec,True
1461,JP,1848179,CITY,Yoshimi,True
1462,GB,3333172,CITY,Middlesbrough,True
1463,CA,6052311,CITY,Lennox and Addington,True
1464,BR,6321834,CITY,Sao Sebastiao do Oeste,True
1465,RO,670777,CITY,Pipirig,True
1466,EG,52200198,CITY,El Arish 2,True
1467,US,5490135,CITY,Sandoval,True
1468,BR,3449491,CITY,Santo Antonio do Pinhal,True
1469,BR,6320276,CITY,Barra de Santana,True
1470,PT,2739187,CITY,Fundão,True
1471,BR,6316349,CITY,Alto Alegre do Maranhao,True
1472,BR,6317026,CITY,Dom Aquino,True
1473,BR,3449099,CITY,Sao Gabriel,True
1474,TR,741045,CITY,Orhangazi,True
1475,JP,7405908,CITY,Sakawa,True
1476,CA,77400104,CITY,Le Rocher Perce,True
1477,BR,3455544,CITY,Paineiras,True
1478,NO,3140321,CITY,Sandnes,True
1479,BR,3469927,CITY,Boa Esperanca,True
1480,AR,52000031,CITY,Chivilcoy,True
1481,BR,3388846,CITY,Sao Fernando,True
1482,BR,3466187,CITY,Chui,True
1483,FR,2991879,CITY,Morbihan,True
1484,BR,3407674,CITY,Ananas,True
1485,CA,6052785,CITY,Les Collines de l'Outaouais,True
1486,JP,7451509,CITY,Hanawa,True
1487,CA,6185557,CITY,York,True
1488,DE,3220997,CITY,Waldeck Frankenberg,True
1489,US,5687489,CITY,Yellowstone,True
1490,NO,3135137,CITY,Sveio,True
1491,BR,6317595,CITY,Ministro Andreazza,True
1492,SE,2675416,CITY,Solleftea,True
1493,BR,3449741,CITY,Santiago,True
1494,BR,3468732,CITY,Buritis,True
1495,BR,3397277,CITY,Joao Pessoa,True
1496,BR,3466950,CITY,Carinhanha,True
1497,BR,3444979,CITY,Mallet,True
1498,MX,8582249,CITY,La Paz,True
1499,BR,3397629,CITY,Japaratinga,True
1500,BR,3467450,CITY,Cansancao,True
1501,BR,3466988,CITY,Caratinga,True
1502,DE,3302143,CITY,Nordwestmecklenburg,True
1503,JP,6822123,CITY,Nanto,True
1504,AR,3855076,CITY,General Pedernera,True
1505,FR,3021501,CITY,Deux Sevres,True
1506,BR,3447714,CITY,Serrania,True
1507,NO,6453343,CITY,Sula,True
1508,BR,6321059,CITY,Serra do Ramalho,True
1509,TR,313658,CITY,Gulsehir,True
1510,BR,3449055,CITY,Sao Goncalo dos Campos,True
1511,JP,11611935,CITY,Katō,True
1512,MX,3527023,CITY,Huajuapan de Leon,True
1513,MX,3529886,CITY,Cunduacan,True
1514,TR,739600,CITY,Sinop,True
1515,BR,3403534,CITY,Campos Sales,True
1516,BR,3459922,CITY,Jeremoabo,True
1517,US,5224162,CITY,Providence,True
1518,BR,3450462,CITY,Santa Albertina,True
1519,US,4700821,CITY,Jefferson,True
1520,TR,743166,CITY,Kirklareli,True
1521,US,5303754,CITY,Maricopa,True
1522,NL,6544256,CITY,Montferland,True
1523,CA,6176823,CITY,Waterloo,True
1524,MX,4012721,CITY,Cortazar,True
1525,BR,3408149,CITY,Aguiar,True
1526,JP,2111749,CITY,Naka,True
1527,JP,1863183,CITY,Hanno,True
1528,BR,6319484,CITY,Tracuateua,True
1529,CA,6050416,CITY,La Tuque,True
1530,BR,3401511,CITY,Croata,True
1531,GB,3333170,CITY,Medway,True
1532,BR,3461044,CITY,Iramaia,True
1533,BR,3403642,CITY,Campina Grande,True
1534,TR,302903,CITY,Pamukkale,True
1535,BR,3393968,CITY,Nazarezinho,True
1536,JP,1860458,CITY,Kaminokawa,True
1537,BR,3455337,CITY,Palmital,True
1538,JP,2130567,CITY,Betsukai,True
1539,JP,1863905,CITY,Funabashi,True
1540,MX,8581737,CITY,Mapastepec,True
1541,TR,447273,CITY,Dalaman,True
1542,CA,77400008,CITY,Region 6,True
1543,MX,8583739,CITY,Juan Rodriguez Clara,True
1544,EG,52200079,CITY,Nabaroh,True
1545,US,5350964,CITY,Fresno,True
1546,MX,4001956,CITY,La Huacana,True
1547,JP,1907299,CITY,Asaka,True
1548,NL,2745673,CITY,Velsen,True
1549,RO,673652,CITY,Maxineni,True
1550,RO,54440504,CITY,Adămuș,True
1551,BR,3456604,CITY,Mucuge,True
1552,TR,314133,CITY,Golbasi,True
1553,BR,6322780,CITY,Foz do Jordao,True
1554,SE,2664855,CITY,Varnamo,True
1555,BR,3466898,CITY,Carmopolis,True
1556,MX,3792044,CITY,Hidalgo,True
1557,BR,3446065,CITY,Tres Rios,True
1558,TR,746913,CITY,Gerze,True
1559,BR,3461089,CITY,Ipora,True
1560,MX,3532815,CITY,Apan,True
1561,BR,3459393,CITY,Jussari,True
1562,IT,3182882,CITY,Arezzo,True
1563,JP,1849299,CITY,Umi,True
1564,CA,6145489,CITY,Shawinigan,True
1565,JP,1864557,CITY,Chino,True
1566,FR,2968815,CITY,Paris,True
1567,MX,3515904,CITY,Tepeaca,True
1568,CH,2659703,CITY,Meilen,True
1569,SA,10972353,CITY,Baysh,True
1570,DE,2875115,CITY,Luneburg,True
1571,BR,6320679,CITY,Teotonio Vilela,True
1572,BR,3392145,CITY,Picui,True
1573,BR,3469983,CITY,Biritinga,True
1574,BR,6316487,CITY,Balneario Gaivota,True
1575,NL,2756539,CITY,Druten,True
1576,MX,3981391,CITY,Tomatlan,True
1577,SA,107304,CITY,Buraydah,True
1578,EG,350550,CITY,Qena,True
1579,BR,6317123,CITY,Fazenda Rio Grande,True
1580,BR,3403566,CITY,Campo Maior,True
1581,BR,3468802,CITY,Buri,True
1582,BR,3444924,CITY,Vitoria,True
1583,BR,3389721,CITY,Sanharo,True
1584,US,5014227,CITY,Wayne,True
1585,NO,54040040,CITY,Gol,True
1586,BR,3460813,CITY,Itambe,True
1587,BR,6319018,CITY,Caridade do Piaui,True
1588,TR,315468,CITY,Ergani,True
1589,MX,8583853,CITY,Tres Valles,True
1590,BR,3452483,CITY,Prado,True
1591,BR,6319237,CITY,Espigao d'Oeste,True
1592,JP,7406331,CITY,Kaiyō,True
1593,MX,3517178,CITY,Santa Maria Zacatepec,True
1594,BR,3467928,CITY,Campanha,True
1595,BR,3448866,CITY,Sao Joao do Manhuacu,True
1596,BR,3393264,CITY,Palmares,True
1597,BR,3463590,CITY,Fatima,True
1598,BR,3457694,CITY,Marilandia do Sul,True
1599,KZ,94600073,CITY,Pavlodar City,True
1600,DE,2918752,CITY,Gotha,True
1601,BR,3459156,CITY,Lagoao,True
1602,US,4676137,CITY,Brazoria,True
1603,RO,684657,CITY,Bistriţa,True
1604,BR,3468445,CITY,Cachoeira de Minas,True
1605,NO,3148776,CITY,Kvinesdal,True
1606,PT,2265388,CITY,Ourém,True
1607,PT,2264575,CITY,Pombal,True
1608,JP,1855753,CITY,Nakatsugawa,True
1609,NO,6453322,CITY,Vestvagoy,True
1610,BR,3456394,CITY,Narandiba,True
1611,JP,2111018,CITY,Shiroi,True
1612,TR,738167,CITY,Vezirkopru,True
1613,MX,8583912,CITY,Muxupip,True
1614,BR,50400007,CITY,Cordeiros,True
1615,CA,5992375,CITY,Kings,True
1616,NL,54020018,CITY,Voorne aan Zee,True
1617,TR,300616,CITY,Sivasli,True
1618,BR,3461129,CITY,Ipiau,True
1619,MX,8582285,CITY,Churumuco,True
1620,BR,3389655,CITY,Santa Cruz da Baixa Verde,True
1621,BR,6318962,CITY,Wenceslau Guimaraes,True
1622,RO,676527,CITY,Gura Humorului,True
1623,BR,3391271,CITY,Prata,True
1624,JP,2111943,CITY,Miharu,True
1625,BR,3396277,CITY,Limoeiro,True
1626,NL,2745392,CITY,Vlissingen,True
1627,EG,358273,CITY,Dir Mawas,True
1628,BR,3445731,CITY,Urai,True
1629,RO,686669,CITY,Adjud,True
1630,AR,3432355,CITY,Bermejo,True
1631,NL,2749756,CITY,Nunspeet,True
1632,SE,2724231,CITY,Avesta,True
1633,JP,1862636,CITY,Hikone,True
1634,JP,1859941,CITY,Kashima,True
1635,BR,3456377,CITY,Natividade,True
1636,BR,3448850,CITY,Sao Joao Evangelista,True
1637,MX,3527639,CITY,Felipe Carrillo Puerto,True
1638,JP,1926054,CITY,Saijo,True
1639,RO,685785,CITY,Bailesti,True
1640,BR,6320159,CITY,Itaja,True
1641,RO,686254,CITY,Arad,True
1642,NO,3145580,CITY,Molde,True
1643,BR,3447409,CITY,Sombrio,True
1644,BR,6319842,CITY,Anisio de Abreu,True
1645,BR,3407258,CITY,Arari,True
1646,BR,3455342,CITY,Palmital,True
1647,TR,306041,CITY,Kozluk,True
1648,US,5229782,CITY,Minnehaha,True
1649,TR,747503,CITY,Enez,True
1650,BR,3455277,CITY,Pancas,True
1651,SA,10972355,CITY,Farasan,True
1652,DE,2924362,CITY,Friesland,True
1653,NL,2756772,CITY,Doesburg,True
1654,BR,3393231,CITY,Palmeirina,True
1655,BR,3462473,CITY,Gentio do Ouro,True
1656,AR,52000058,CITY,Dolores,True
1657,BR,6317308,CITY,Itabela,True
1658,MX,8582361,CITY,Vista Hermosa,True
1659,JP,1861528,CITY,Inuyama,True
1660,US,4634931,CITY,Knox,True
1661,BR,3445679,CITY,Uruguaiana,True
1662,TR,743882,CITY,Kastamonu,True
1663,BR,3479299,CITY,Figueiropolis,True
1664,CA,77400103,CITY,Les Appalaches,True
1665,KR,1842943,CITY,Gimhae,True
1666,TR,301975,CITY,Samandag,True
1667,BR,3464200,CITY,Engenheiro Navarro,True
1668,RO,682729,CITY,Caransebes,True
1669,MX,3517970,CITY,San Pedro Pochutla,True
1670,MX,8583985,CITY,Mazapil,True
1671,BR,3448902,CITY,Sao Joao da Boa Vista,True
1672,BR,3453926,CITY,Piedade,True
1673,AE,51020008,CITY,Sector 8,True
1674,BR,3401443,CITY,Cruzeta,True
1675,MX,8583510,CITY,Nanacamilpa de Mariano Arista,True
1676,BR,6320010,CITY,Sao Lourenco do Piaui,True
1677,JP,7443159,CITY,Mitane,True
1678,BR,3461689,CITY,Herculandia,True
1679,MX,3983216,CITY,Sayula,True
1680,MX,3982364,CITY,Tarimoro,True
1681,TR,298088,CITY,Varto,True
1682,FR,3036420,CITY,Aube,True
1683,IT,3168842,CITY,Rovigo,True
1684,BR,6319953,CITY,Murici dos Portelas,True
1685,JP,1858403,CITY,Kumatori,True
1686,BD,1337157,CITY,Lalmonirhat,True
1687,BR,3387853,CITY,Serra de Sao Bento,True
1688,BR,3448980,CITY,Sao Joao,True
1689,JP,1863713,CITY,Futtsu,True
1690,JP,6822161,CITY,Hidaka,True
1691,BR,6324283,CITY,Avelino Lopes,True
1692,JP,1853193,CITY,Sakai,True
1693,MX,3533439,CITY,Acatlan de Perez Figueroa,True
1694,BR,3451049,CITY,Rio Vermelho,True
1695,NO,3154414,CITY,Ha,True
1696,BR,3451931,CITY,Quirinopolis,True
1697,TR,738251,CITY,Uzunkopru,True
1698,RO,54440006,CITY,Cugir,True
1699,NO,3161528,CITY,Birkenes,True
1700,NL,2758174,CITY,Brunssum,True
1701,JP,7453515,CITY,Nogi,True
1702,CA,77400016,CITY,Skeena Queen Charlotte,True
1703,MX,3514163,CITY,Zacatepec,True
1704,DE,2864054,CITY,Neustadt an der Weinstrasse,True
1705,RO,663227,CITY,Vama,True
1706,JP,6822169,CITY,Soma,True
1707,BR,3391774,CITY,Pocao de Pedras,True
1708,DE,52060002,CITY,Osnabruck,True
1709,JP,1848852,CITY,Yabu,True
1710,SE,2700960,CITY,Kil,True
1711,DK,2623340,CITY,Brondbyvester,True
1712,TR,315758,CITY,Eleskirt,True
1713,CH,6458768,CITY,Entremont,True
1714,SA,10972288,CITY,Turayf,True
1715,IT,3172391,CITY,Naples,True
1716,TR,299817,CITY,Tarsus,True
1717,SA,105072,CITY,Khamis Mushayt,True
1718,BR,3447785,CITY,Seropedica,True
1719,JP,1859462,CITY,Kin,True
1720,SE,2665675,CITY,Valdemarsvik,True
1721,JP,1852663,CITY,Seto,True
1722,MX,3527186,CITY,Gutierrez Zamora,True
1723,TR,7732712,CITY,Aliaga,True
1724,BR,3453594,CITY,Pirangi,True
1725,BR,3450807,CITY,Sabino,True
1726,BR,3460530,CITY,Itubera,True
1727,BR,3460045,CITY,Jatei,True
1728,BR,3389339,CITY,Santa Rita,True
1729,FI,638936,CITY,Rovaniemi,True
1730,JP,11612579,CITY,Koganei,True
1731,US,5042563,CITY,Ramsey,True
1732,TR,306570,CITY,Konyaalti,True
1733,TR,303290,CITY,Ortakoy,True
1734,MX,4014338,CITY,Chihuahua,True
1735,BR,3469048,CITY,Bras Pires,True
1736,BR,3446370,CITY,Toledo,True
1737,BR,3452324,CITY,Presidente Prudente,True
1738,AR,3846915,CITY,Ledesma,True
1739,BR,3446053,CITY,Treze Tilias,True
1740,MX,8581759,CITY,Rayon,True
1741,BR,3664539,CITY,Coari,True
1742,JP,1856878,CITY,Mitsuke,True
1743,JP,1899102,CITY,Nagato,True
1744,DE,2934691,CITY,Duisburg,True
1745,JP,1907146,CITY,Sayama,True
1746,BR,3398144,CITY,Ipaporanga,True
1747,BR,6322227,CITY,Embu Guacu,True
1748,MX,8582062,CITY,Molango,True
1749,BR,6323383,CITY,Capitao,True
1750,BR,6322991,CITY,Sao Jorge do Patrocinio,True
1751,BR,3471981,CITY,Antonio Prado,True
1752,BR,3401340,CITY,Cupira,True
1753,BR,3386467,CITY,Terra Santa,True
1754,BR,6320980,CITY,Novo Triunfo,True
1755,BR,3454818,CITY,Pato Branco,True
1756,TR,740000,CITY,Sarkoy,True
1757,FR,2967196,CITY,Yvelines,True
1758,CA,6059891,CITY,Longueuil,True
1759,BR,3466046,CITY,Clevelandia,True
1760,JP,1854803,CITY,Obu,True
1761,TR,311453,CITY,Imamoglu,True
1762,BR,6318207,CITY,Salto do Jacui,True
1763,JP,6822205,CITY,Tsugaru,True
1764,BR,3479314,CITY,Sandolandia,True
1765,DE,2813040,CITY,Weiden in der Oberpfalz,True
1766,JP,2128574,CITY,Otaru,True
1767,JP,7447006,CITY,Yamamoto,True
1768,NO,6453371,CITY,Vindafjord,True
1769,US,4697444,CITY,Hidalgo,True
1770,BR,3466395,CITY,Cerro Largo,True
1771,BR,3463531,CITY,Fazenda Nova,True
1772,NL,2759633,CITY,Assen,True
1773,BR,3460221,CITY,Jaguari,True
1774,BR,3450650,CITY,Salmourao,True
1775,JP,11612557,CITY,Kyōtango,True
1776,JP,1850219,CITY,Tōkai,True
1777,BR,3391287,CITY,Prainha,True
1778,BR,6320138,CITY,Coronel Ezequiel,True
1779,DK,2624843,CITY,Allerød Municipality,True
1780,DE,2854384,CITY,Pfaffenhofen,True
1781,DE,52060013,CITY,Coburg,True
1782,BR,3925075,CITY,Guajara Mirim,True
1783,BR,3460535,CITY,Itu,True
1784,TR,318506,CITY,Cihanbeyli,True
1785,ES,3128759,CITY,Barcelona,True
1786,BR,3446718,CITY,Taruma,True
1787,DE,3220999,CITY,Werra Meissner,True
1788,BR,3461628,CITY,Ibaiti,True
1789,JP,2112297,CITY,Kamogawa,True
1790,BR,3458479,CITY,Loanda,True
1791,US,4478884,CITY,Mecklenburg,True
1792,MX,6942836,CITY,Asientos,True
1793,SE,8133083,CITY,Tyreso,True
1794,TR,297144,CITY,Yenice,True
1795,JP,11612694,CITY,Asakuchi,True
1796,BR,3461606,CITY,Ibicarai,True
1797,JP,92400024,CITY,Tonoshou-cho,True
1798,BR,3465642,CITY,Conselheiro Mairinck,True
1799,FR,3026644,CITY,Charente Maritime,True
1800,NO,777554,CITY,Sor Varanger,True
1801,JP,1850752,CITY,Tamaki,True
1802,JP,7413159,CITY,Ōzu,True
1803,JP,1853992,CITY,Onomichi,True
1804,MA,2544568,CITY,Kenitra Province,True
1805,JP,7407413,CITY,Kama,True
