,name,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
500,BH,AGE_25_34,290291,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175018ED1E549BE9DCE1141DE1', 'data': {'user_count': {'lower_end': 326000, 'upper_end': 400000}, 'user_count_stage': 3}}",326000,400000,3,2025-08-02 11:51:04.081872
501,BH,AGE_35_44,290291,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750186D4CD62255790712EA73', 'data': {'user_count': {'lower_end': 133000, 'upper_end': 163000}, 'user_count_stage': 2}}",133000,163000,2,2025-08-02 11:51:04.081872
502,BH,AGE_45_54,290291,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175018ADE593CE289462172431', 'data': {'user_count': {'lower_end': 54000, 'upper_end': 67000}, 'user_count_stage': 2}}",54000,67000,2,2025-08-02 11:51:04.081872
503,CA,AGE_13_17,6251999,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750185C5743567937B01A35B5', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-02 11:51:04.081872
504,CA,AGE_18_24,6251999,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217501983D714DBD543804A54AE', 'data': {'user_count': {'lower_end': 2005000, 'upper_end': 2452000}, 'user_count_stage': 2}}",2005000,2452000,2,2025-08-02 11:51:04.081872
505,BH,AGE_55_100,290291,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290291'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175019D9C55C247C1FD31155D9', 'data': {'user_count': {'lower_end': 32000, 'upper_end': 40000}, 'user_count_stage': 2}}",32000,40000,2,2025-08-02 11:51:04.081872
506,CA,AGE_25_34,6251999,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217501994640EE7BE495511D13E', 'data': {'user_count': {'lower_end': 3014000, 'upper_end': 3684000}, 'user_count_stage': 3}}",3014000,3684000,3,2025-08-02 11:51:04.081872
507,CA,AGE_35_44,6251999,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750194B6284A43DF9031AB6F6', 'data': {'user_count': {'lower_end': 1058000, 'upper_end': 1294000}, 'user_count_stage': 2}}",1058000,1294000,2,2025-08-02 11:51:04.081872
508,CA,AGE_55_100,6251999,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175019027489ED33BA1713905A', 'data': {'user_count': {'lower_end': 598000, 'upper_end': 732000}, 'user_count_stage': 2}}",598000,732000,2,2025-08-02 11:51:04.081872
509,CA,AGE_45_54,6251999,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175019FF758CDEC639A614D96D', 'data': {'user_count': {'lower_end': 649000, 'upper_end': 794000}, 'user_count_stage': 2}}",649000,794000,2,2025-08-02 11:51:04.081872
510,CA,AGE_13_17,6251999,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175020ED1E549BE9DCE1141E4D', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-02 11:51:04.081872
511,CA,AGE_18_24,6251999,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750209F63176289E78C10FD96', 'data': {'user_count': {'lower_end': 1632000, 'upper_end': 1996000}, 'user_count_stage': 2}}",1632000,1996000,2,2025-08-02 11:51:04.081872
512,CA,AGE_25_34,6251999,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502052AF71F7CC05CC139E69', 'data': {'user_count': {'lower_end': 3455000, 'upper_end': 4224000}, 'user_count_stage': 3}}",3455000,4224000,3,2025-08-02 11:51:04.081872
513,CA,AGE_35_44,6251999,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175020AA7C35D60E8C7A137096', 'data': {'user_count': {'lower_end': 1107000, 'upper_end': 1354000}, 'user_count_stage': 2}}",1107000,1354000,2,2025-08-02 11:51:04.081872
514,CA,AGE_45_54,6251999,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502181601360D8A2F40E47E9', 'data': {'user_count': {'lower_end': 665000, 'upper_end': 813000}, 'user_count_stage': 2}}",665000,813000,2,2025-08-02 11:51:04.081872
515,CA,AGE_55_100,6251999,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['6251999'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175021A3FC05940099DF19E59E', 'data': {'user_count': {'lower_end': 548000, 'upper_end': 671000}, 'user_count_stage': 2}}",548000,671000,2,2025-08-02 11:51:04.081872
516,KR,AGE_13_17,1835841,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750214BA903214974A310EC59', 'data': {'user_count': {'lower_end': 0, 'upper_end': 2000}, 'user_count_stage': 1}}",0,2000,1,2025-08-02 11:51:04.081872
517,KR,AGE_18_24,1835841,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750212E128DF0E4613315B38A', 'data': {'user_count': {'lower_end': 5221000, 'upper_end': 6382000}, 'user_count_stage': 2}}",5221000,6382000,2,2025-08-02 11:51:04.081872
518,KR,AGE_25_34,1835841,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175021E02CA8C9A4D1901278A4', 'data': {'user_count': {'lower_end': 9070000, 'upper_end': 11087000}, 'user_count_stage': 2}}",9070000,11087000,2,2025-08-02 11:51:04.081872
519,KR,AGE_35_44,1835841,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175021413DE0B4DCF4F4156749', 'data': {'user_count': {'lower_end': 6267000, 'upper_end': 7660000}, 'user_count_stage': 2}}",6267000,7660000,2,2025-08-02 11:51:04.081872
520,KR,AGE_45_54,1835841,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175022F58868E0443914149A36', 'data': {'user_count': {'lower_end': 3034000, 'upper_end': 3709000}, 'user_count_stage': 2}}",3034000,3709000,2,2025-08-02 11:51:04.081872
521,KR,AGE_55_100,1835841,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750228D9C889A4C0FB91189B3', 'data': {'user_count': {'lower_end': 3811000, 'upper_end': 4659000}, 'user_count_stage': 2}}",3811000,4659000,2,2025-08-02 11:51:04.081872
522,KR,AGE_13_17,1835841,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750224F99249C9EA553196477', 'data': {'user_count': {'lower_end': 0, 'upper_end': 2000}, 'user_count_stage': 1}}",0,2000,1,2025-08-02 11:51:04.081872
523,KR,AGE_25_34,1835841,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175022ADE593CE2894621724FA', 'data': {'user_count': {'lower_end': 15412000, 'upper_end': 18838000}, 'user_count_stage': 3}}",15412000,18838000,3,2025-08-02 11:51:04.081872
524,KR,AGE_18_24,1835841,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750225C2DACFD7657183A6BC0', 'data': {'user_count': {'lower_end': 6249000, 'upper_end': 7639000}, 'user_count_stage': 2}}",6249000,7639000,2,2025-08-02 11:51:04.081872
525,KR,AGE_45_54,1835841,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750234CF48A45530E9013867F', 'data': {'user_count': {'lower_end': 2689000, 'upper_end': 3287000}, 'user_count_stage': 2}}",2689000,3287000,2,2025-08-02 11:51:04.081872
526,KR,AGE_35_44,1835841,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750238F9BFD89D06D9C119095', 'data': {'user_count': {'lower_end': 11917000, 'upper_end': 14566000}, 'user_count_stage': 2}}",11917000,14566000,2,2025-08-02 11:51:04.081872
527,KR,AGE_55_100,1835841,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1835841'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750231E36DD6AD1C89A12770D', 'data': {'user_count': {'lower_end': 3251000, 'upper_end': 3975000}, 'user_count_stage': 2}}",3251000,3975000,2,2025-08-02 11:51:04.081872
528,BR,AGE_13_17,3469034,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502386C810ADF8F80D12E33E', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-02 11:51:04.081872
529,BR,AGE_18_24,3469034,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175024DF996F93DF090C16FD1B', 'data': {'user_count': {'lower_end': 13616000, 'upper_end': 16643000}, 'user_count_stage': 2}}",13616000,16643000,2,2025-08-02 11:51:04.081872
530,BR,AGE_25_34,3469034,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502486C810ADF8F80D12E34C', 'data': {'user_count': {'lower_end': 19323000, 'upper_end': 23618000}, 'user_count_stage': 2}}",19323000,23618000,2,2025-08-02 11:51:04.081872
531,BR,AGE_35_44,3469034,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175024062B3A23EF737612DD19', 'data': {'user_count': {'lower_end': 8367000, 'upper_end': 10227000}, 'user_count_stage': 2}}",8367000,10227000,2,2025-08-02 11:51:04.081872
532,BR,AGE_45_54,3469034,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502439E6A29DB6C32D1B9C06', 'data': {'user_count': {'lower_end': 5707000, 'upper_end': 6976000}, 'user_count_stage': 2}}",5707000,6976000,2,2025-08-02 11:51:04.081872
533,BR,AGE_55_100,3469034,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175024D9C55C247C1FD311565C', 'data': {'user_count': {'lower_end': 6146000, 'upper_end': 7513000}, 'user_count_stage': 2}}",6146000,7513000,2,2025-08-02 11:51:04.081872
534,BR,AGE_13_17,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502574899E1C322D4E0E312E', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-02 11:51:04.081872
535,BR,AGE_18_24,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750259F63176289E78C10FE34', 'data': {'user_count': {'lower_end': 11563000, 'upper_end': 14134000}, 'user_count_stage': 2}}",11563000,14134000,2,2025-08-02 11:51:04.081872
536,BR,AGE_25_34,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502512FD1D721458454F5ED2', 'data': {'user_count': {'lower_end': 24013000, 'upper_end': 29351000}, 'user_count_stage': 3}}",24013000,29351000,3,2025-08-02 11:51:04.081872
537,BR,AGE_45_54,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175025F17D30107939001E5B6A', 'data': {'user_count': {'lower_end': 6842000, 'upper_end': 8364000}, 'user_count_stage': 2}}",6842000,8364000,2,2025-08-02 11:51:04.081872
538,BR,AGE_35_44,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250802175025D9C55C247C1FD3115673', 'data': {'user_count': {'lower_end': 10242000, 'upper_end': 12519000}, 'user_count_stage': 2}}",10242000,12519000,2,2025-08-02 11:51:04.081872
539,BR,AGE_55_100,3469034,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3469034'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750267B70BE6D57B0B817C258', 'data': {'user_count': {'lower_end': 6713000, 'upper_end': 8206000}, 'user_count_stage': 2}}",6713000,8206000,2,2025-08-02 11:51:04.081872
540,IQ,AGE_13_17,99237,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['99237'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502607B535FC5960EB168008', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-02 11:51:04.081872
541,IQ,AGE_18_24,99237,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['99237'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508021750263A7B97E5CDA5C115E17F', 'data': {'user_count': {'lower_end': 4890000, 'upper_end': 5977000}, 'user_count_stage': 2}}",4890000,5977000,2,2025-08-02 11:51:04.081872
542,IQ,AGE_35_44,99237,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['99237'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502686C810ADF8F80D12E3A6', 'data': {'user_count': {'lower_end': 1570000, 'upper_end': 1921000}, 'user_count_stage': 2}}",1570000,1921000,2,2025-08-02 11:51:04.081872
543,IQ,AGE_25_34,99237,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['99237'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080217502662A6707C1E1CBA0E5F07', 'data': {'user_count': {'lower_end': 6541000, 'upper_end': 7996000}, 'user_count_stage': 2}}",6541000,7996000,2,2025-08-02 11:51:04.081872
