,country_code,region_id,gender,age
519,SE,2661886,GENDER_FEMALE,AGE_35_44
520,SE,2661886,GENDER_FEMALE,AGE_45_54
521,SE,2661886,GENDER_FEMALE,AGE_55_100
522,SE,2661886,GENDER_MALE,AGE_13_17
523,SE,2661886,GENDER_MALE,AGE_18_24
524,SE,2661886,GENDER_MALE,AGE_25_34
525,SE,2661886,GENDER_MALE,AGE_35_44
526,SE,2661886,GENDER_MALE,AGE_45_54
527,SE,2661886,GENDER_MALE,AGE_55_100
528,NO,3144096,GENDER_FEMALE,AGE_13_17
529,NO,3144096,GENDER_FEMALE,AGE_18_24
530,NO,3144096,GENDER_FEMALE,AGE_25_34
531,NO,3144096,GENDER_FEMALE,AGE_35_44
532,NO,3144096,GENDER_FEMALE,AGE_45_54
533,NO,3144096,GENDER_FEMALE,AGE_55_100
534,NO,3144096,GENDER_MALE,AGE_13_17
535,NO,3144096,GENDER_MALE,AGE_18_24
536,NO,3144096,GENDER_MALE,AGE_25_34
537,NO,3144096,GENDER_MALE,AGE_35_44
538,NO,3144096,GENDER_MALE,AGE_45_54
539,NO,3144096,GENDER_MALE,AGE_55_100
540,BE,2802361,GENDER_FEMALE,AGE_13_17
541,BE,2802361,GENDER_FEMALE,AGE_18_24
542,BE,2802361,GENDER_FEMALE,AGE_25_34
543,BE,2802361,GENDER_FEMALE,AGE_35_44
544,BE,2802361,GENDER_FEMALE,AGE_45_54
545,BE,2802361,GENDER_FEMALE,AGE_55_100
546,BE,2802361,GENDER_MALE,AGE_13_17
547,BE,2802361,GENDER_MALE,AGE_18_24
548,BE,2802361,GENDER_MALE,AGE_25_34
549,BE,2802361,GENDER_MALE,AGE_35_44
550,BE,2802361,GENDER_MALE,AGE_45_54
551,BE,2802361,GENDER_MALE,AGE_55_100
552,EG,357994,GENDER_FEMALE,AGE_13_17
553,EG,357994,GENDER_FEMALE,AGE_18_24
554,EG,357994,GENDER_FEMALE,AGE_25_34
555,EG,357994,GENDER_FEMALE,AGE_35_44
556,EG,357994,GENDER_FEMALE,AGE_45_54
557,EG,357994,GENDER_FEMALE,AGE_55_100
558,EG,357994,GENDER_MALE,AGE_13_17
559,EG,357994,GENDER_MALE,AGE_18_24
560,EG,357994,GENDER_MALE,AGE_25_34
561,EG,357994,GENDER_MALE,AGE_35_44
562,EG,357994,GENDER_MALE,AGE_45_54
563,EG,357994,GENDER_MALE,AGE_55_100
564,RO,798549,GENDER_FEMALE,AGE_13_17
565,RO,798549,GENDER_FEMALE,AGE_18_24
566,RO,798549,GENDER_FEMALE,AGE_25_34
567,RO,798549,GENDER_FEMALE,AGE_35_44
568,RO,798549,GENDER_FEMALE,AGE_45_54
569,RO,798549,GENDER_FEMALE,AGE_55_100
570,RO,798549,GENDER_MALE,AGE_13_17
571,RO,798549,GENDER_MALE,AGE_18_24
572,RO,798549,GENDER_MALE,AGE_25_34
573,RO,798549,GENDER_MALE,AGE_35_44
574,RO,798549,GENDER_MALE,AGE_45_54
575,RO,798549,GENDER_MALE,AGE_55_100
576,MX,3996063,GENDER_FEMALE,AGE_13_17
577,MX,3996063,GENDER_FEMALE,AGE_18_24
578,MX,3996063,GENDER_FEMALE,AGE_25_34
579,MX,3996063,GENDER_FEMALE,AGE_35_44
580,MX,3996063,GENDER_FEMALE,AGE_45_54
581,MX,3996063,GENDER_FEMALE,AGE_55_100
582,MX,3996063,GENDER_MALE,AGE_13_17
583,MX,3996063,GENDER_MALE,AGE_18_24
584,MX,3996063,GENDER_MALE,AGE_25_34
585,MX,3996063,GENDER_MALE,AGE_35_44
586,MX,3996063,GENDER_MALE,AGE_45_54
587,MX,3996063,GENDER_MALE,AGE_55_100
588,PY,3437598,GENDER_FEMALE,AGE_13_17
589,PY,3437598,GENDER_FEMALE,AGE_18_24
590,PY,3437598,GENDER_FEMALE,AGE_25_34
591,PY,3437598,GENDER_FEMALE,AGE_35_44
592,PY,3437598,GENDER_FEMALE,AGE_45_54
593,PY,3437598,GENDER_FEMALE,AGE_55_100
594,PY,3437598,GENDER_MALE,AGE_13_17
595,PY,3437598,GENDER_MALE,AGE_18_24
596,PY,3437598,GENDER_MALE,AGE_25_34
597,PY,3437598,GENDER_MALE,AGE_35_44
598,PY,3437598,GENDER_MALE,AGE_45_54
599,PY,3437598,GENDER_MALE,AGE_55_100
600,GB,2635167,GENDER_FEMALE,AGE_13_17
601,GB,2635167,GENDER_FEMALE,AGE_18_24
602,GB,2635167,GENDER_FEMALE,AGE_25_34
603,GB,2635167,GENDER_FEMALE,AGE_35_44
604,GB,2635167,GENDER_FEMALE,AGE_45_54
605,GB,2635167,GENDER_FEMALE,AGE_55_100
606,GB,2635167,GENDER_MALE,AGE_13_17
607,GB,2635167,GENDER_MALE,AGE_18_24
608,GB,2635167,GENDER_MALE,AGE_25_34
609,GB,2635167,GENDER_MALE,AGE_35_44
610,GB,2635167,GENDER_MALE,AGE_45_54
611,GB,2635167,GENDER_MALE,AGE_55_100
612,ES,2510769,GENDER_FEMALE,AGE_13_17
613,ES,2510769,GENDER_FEMALE,AGE_18_24
614,ES,2510769,GENDER_FEMALE,AGE_25_34
615,ES,2510769,GENDER_FEMALE,AGE_35_44
616,ES,2510769,GENDER_FEMALE,AGE_45_54
617,ES,2510769,GENDER_FEMALE,AGE_55_100
618,ES,2510769,GENDER_MALE,AGE_13_17
619,ES,2510769,GENDER_MALE,AGE_18_24
620,ES,2510769,GENDER_MALE,AGE_25_34
621,ES,2510769,GENDER_MALE,AGE_35_44
622,ES,2510769,GENDER_MALE,AGE_45_54
623,ES,2510769,GENDER_MALE,AGE_55_100
624,GT,3595528,GENDER_FEMALE,AGE_13_17
625,GT,3595528,GENDER_FEMALE,AGE_18_24
626,GT,3595528,GENDER_FEMALE,AGE_25_34
627,GT,3595528,GENDER_FEMALE,AGE_35_44
628,GT,3595528,GENDER_FEMALE,AGE_45_54
629,GT,3595528,GENDER_FEMALE,AGE_55_100
630,GT,3595528,GENDER_MALE,AGE_13_17
631,GT,3595528,GENDER_MALE,AGE_18_24
632,GT,3595528,GENDER_MALE,AGE_25_34
633,GT,3595528,GENDER_MALE,AGE_35_44
634,GT,3595528,GENDER_MALE,AGE_45_54
635,GT,3595528,GENDER_MALE,AGE_55_100
636,SA,102358,GENDER_FEMALE,AGE_13_17
637,SA,102358,GENDER_FEMALE,AGE_18_24
638,SA,102358,GENDER_FEMALE,AGE_25_34
639,SA,102358,GENDER_FEMALE,AGE_35_44
640,SA,102358,GENDER_FEMALE,AGE_45_54
641,SA,102358,GENDER_FEMALE,AGE_55_100
642,SA,102358,GENDER_MALE,AGE_13_17
643,SA,102358,GENDER_MALE,AGE_18_24
644,SA,102358,GENDER_MALE,AGE_25_34
645,SA,102358,GENDER_MALE,AGE_35_44
646,SA,102358,GENDER_MALE,AGE_45_54
647,SA,102358,GENDER_MALE,AGE_55_100
648,KW,285570,GENDER_FEMALE,AGE_13_17
649,KW,285570,GENDER_FEMALE,AGE_18_24
650,KW,285570,GENDER_FEMALE,AGE_25_34
651,KW,285570,GENDER_FEMALE,AGE_35_44
652,KW,285570,GENDER_FEMALE,AGE_45_54
653,KW,285570,GENDER_FEMALE,AGE_55_100
654,KW,285570,GENDER_MALE,AGE_13_17
655,KW,285570,GENDER_MALE,AGE_18_24
656,KW,285570,GENDER_MALE,AGE_25_34
657,KW,285570,GENDER_MALE,AGE_35_44
658,KW,285570,GENDER_MALE,AGE_45_54
659,KW,285570,GENDER_MALE,AGE_55_100
660,PR,4566966,GENDER_FEMALE,AGE_13_17
661,PR,4566966,GENDER_FEMALE,AGE_18_24
662,PR,4566966,GENDER_FEMALE,AGE_25_34
663,PR,4566966,GENDER_FEMALE,AGE_35_44
664,PR,4566966,GENDER_FEMALE,AGE_45_54
665,PR,4566966,GENDER_FEMALE,AGE_55_100
666,PR,4566966,GENDER_MALE,AGE_13_17
667,PR,4566966,GENDER_MALE,AGE_18_24
668,PR,4566966,GENDER_MALE,AGE_25_34
669,PR,4566966,GENDER_MALE,AGE_35_44
670,PR,4566966,GENDER_MALE,AGE_45_54
671,PR,4566966,GENDER_MALE,AGE_55_100
672,KE,192950,GENDER_FEMALE,AGE_13_17
673,KE,192950,GENDER_FEMALE,AGE_18_24
674,KE,192950,GENDER_FEMALE,AGE_25_34
675,KE,192950,GENDER_FEMALE,AGE_35_44
676,KE,192950,GENDER_FEMALE,AGE_45_54
677,KE,192950,GENDER_FEMALE,AGE_55_100
678,KE,192950,GENDER_MALE,AGE_13_17
679,KE,192950,GENDER_MALE,AGE_18_24
680,KE,192950,GENDER_MALE,AGE_25_34
681,KE,192950,GENDER_MALE,AGE_35_44
682,KE,192950,GENDER_MALE,AGE_45_54
683,KE,192950,GENDER_MALE,AGE_55_100
